"","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","z_score","gene_symbol","annotated_genes","dist_to_TSS"
"4953","chr7",66629656,66629856,201,"*",9.31705405678176e-08,-9.31705405678176e-08,-0.0612100400081733,"KCTD7","KCTD7, RABGEF1","775, 698"
"4954","chr8",33598589,33599086,498,"*",9.38378954920003e-08,-9.38378954920003e-08,-0.0612176171297448,"DUSP26","RNF122, DUSP26","-31461, 937"
"4955","chr17",41929992,41930115,124,"*",-9.39864143326756e-08,-9.39864143326756e-08,-0.0612193034068227,"ACLY","ODAD4, ACLY","-502, 427"
"4956","chr8",144060775,144060814,40,"*",-9.46448557539324e-08,-9.46448557539324e-08,-0.0612267793248324,"OPLAH","PARP10, OPLAH","-48003, 3151"
"4957","chr17",44006601,44006790,190,"*",-9.49028848669523e-08,-9.49028848669523e-08,-0.061229708977237,"PYY","PYY","-2132"
"4958","chr4",150580000,150580147,148,"*",-9.63948736790352e-08,-9.63948736790352e-08,-0.0612466489595505,"LRBA","MAB21L2","-2004"
"4959","chr19",18224275,18224944,670,"*",9.71322974024272e-08,-9.71322974024272e-08,-0.0612550216395134,"PDE4C","RAB3A, CIST1","-20233, 30418"
"4960","chr2",156339522,156340319,798,"*",9.72659591079421e-08,-9.72659591079421e-08,-0.0612565392292628,"GPD2","NR4A2","2029"
"4961","chr15",67065143,67065359,217,"*",-9.93000374970357e-08,-9.93000374970357e-08,-0.0612796340753209,"SMAD3","SMAD3, IQCH","1380, -189427"
"4962","chr1",150282727,150282832,106,"*",-1.00252175284772e-07,-1.00252175284772e-07,-0.0612904446103287,"APH1A","CIART","184"
"4963","chr15",74843880,74844086,207,"*",1.00317419344845e-07,-1.00317419344845e-07,-0.0612911853888217,"ULK3","ULK3","-534"
"4964","chr1",53196368,53196524,157,"*",-1.03385055765943e-07,-1.03385055765943e-07,-0.0613260152121399,"CPT2","CPT2","-268"
"4965","chr5",151758955,151759030,76,"*",-1.03468152138779e-07,-1.03468152138779e-07,-0.0613269586850901,"ATOX1","SPARC, G3BP1","-71980, -12015"
"4966","chr17",81910829,81910886,58,"*",-1.05532834002823e-07,-1.05532834002823e-07,-0.0613504010017996,"PCYT2","PCYT2","546"
"4967","chr19",44956082,44956677,596,"*",1.06578418579727e-07,-1.06578418579727e-07,-0.0613622725279777,"CLPTM1","CLPTM1, RELB","1497, -44784"
"4968","chr6",160348194,160348339,146,"*",1.1027259439258e-07,-1.1027259439258e-07,-0.061404216054917,"SLC22A3","SLC22A3","-39"
"4969","chr13",46180733,46182402,1670,"*",1.10272594398157e-07,-1.10272594398157e-07,-0.0614042160549803,"LCP1","CPB2, LRRC63","-75700, -29526"
"4970","chr6",35776411,35776960,550,"*",-1.13239199329603e-07,-1.13239199329603e-07,-0.0614378987707372,"CLPSL2","CLPSL2, CLPSL1","0, -4059"
"4971","chr8",73289874,73290526,653,"*",-1.13820502280899e-07,-1.13820502280899e-07,-0.0614444988615917,"RPL7","RDH10","-4076"
"4972","chr19",34174031,34174095,65,"*",1.16514439364091e-07,-1.16514439364091e-07,-0.0614750857173197,"LSM14A","KCTD15, PDCD2L","378098, -222220"
"4973","chr19",17407209,17407830,622,"*",1.16527241079548e-07,-1.16527241079548e-07,-0.0614752310674937,"BST2","BST2","-1579"
"4974","chr2",182867445,182868692,1248,"*",-1.18105817042071e-07,-1.18105817042071e-07,-0.061493154156909,"FRZB","FRZB","-808"
"4975","chr7",48036120,48036430,311,"*",-1.18992548914736e-07,-1.18992548914736e-07,-0.0615032220757286,"C7orf57","C7orf57","609"
"4976","chr7",74211424,74211619,196,"*",-1.19928553457497e-07,-1.19928553457497e-07,-0.0615138494345073,"LAT2","LAT2, RFC2","11772, 42839"
"4977","chr19",12065543,12066826,1284,"*",-1.20788479285604e-07,-1.20788479285604e-07,-0.0615236129985508,"ZNF844","ZNF878, ZNF20","-12576, 73529"
"4978","chr7",154304892,154305163,272,"*",-1.21038082710809e-07,-1.21038082710809e-07,-0.0615264469860272,"DPP6","DPP6, PAXIP1","556759, 697961"
"4979","chr17",48587954,48589939,1986,"*",-1.2162521883804e-07,-1.2162521883804e-07,-0.061533113306532,"HOXB3","HOXB4, HOXB3","-9604, 302"
"4980","chr17",48576238,48576396,159,"*",-1.23502923656198e-07,-1.23502923656198e-07,-0.0615544326932137,"HOXB4","HOXB2, HOXB4","-31129, 1954"
"4981","chr11",65024922,65026917,1996,"*",1.26866674156614e-07,-1.26866674156614e-07,-0.0615926245841465,"SNX15","SNX15","-522"
"4982","chr5",69561275,69561859,585,"*",-1.27135362588393e-07,-1.27135362588393e-07,-0.0615956752620372,"GTF2H2C","CENPH, LOC124900996","371701, -313412"
"4983","chr16",82011700,82013605,1906,"*",-1.27155957872709e-07,-1.27155957872709e-07,-0.0615959091000856,"SDR42E1","SDR42E1","-219"
"4984","chr16",56611079,56612336,1258,"*",-1.27815003578843e-07,-1.27815003578843e-07,-0.0616033918791221,"MT2A","MT2A, MT1E","2495, -13139"
"4985","chr10",71771066,71773019,1954,"*",-1.304045755939e-07,-1.304045755939e-07,-0.0616327937779697,"VSIR","C10orf105, VSIR","-33242, 501"
"4986","chr17",65562040,65562100,61,"*",-1.31585115872903e-07,-1.31585115872903e-07,-0.0616461975858835,"AXIN2","RGS9, AXIN2","461054, 78933"
"4987","chr11",68038166,68038311,146,"*",1.32755956456148e-07,-1.32755956456148e-07,-0.061659491263833,"TCIRG1","TCIRG1","-714"
"4988","chr1",154498677,154500347,1671,"*",1.33955787737828e-07,-1.33955787737828e-07,-0.0616731141010327,"SHE","TDRD10","-1872"
"4989","chr3",64684886,64685516,631,"*",-1.35685072289344e-07,-1.35685072289344e-07,-0.0616927483298423,"ADAMTS9","PRICKLE2, ADAMTS9","-239410, 2484"
"4990","chr22",35835999,35837527,1529,"*",-1.41162841770497e-07,-1.41162841770497e-07,-0.0617549427091678,"RBFOX2","APOL6, APOL3","187553, 328650"
"4991","chr10",73781290,73781588,299,"*",-1.429311160385e-07,-1.429311160385e-07,-0.0617750196256854,"CHCHD1","CHCHD1, ZSWIM8","-459, -4018"
"4992","chr9",137199729,137199760,32,"*",1.44360845692866e-07,-1.44360845692866e-07,-0.06179125271997,"TPRN","ANAPC2, NDOR1","-11169, -5925"
"4993","chr11",43311465,43311583,119,"*",-1.44846745082644e-07,-1.44846745082644e-07,-0.0617967696025379,"API5","API5","-380"
"4994","chr21",39450007,39451842,1836,"*",1.46689591995502e-07,-1.46689591995502e-07,-0.0618176932139333,"SH3BGR","LCA5L, B3GALT5","-4202, -104600"
"4995","chr17",47970523,47970597,75,"*",-1.49498413094477e-07,-1.49498413094477e-07,-0.0618495844582597,"CDK5RAP3","PRR15L, COPZ2","-12640, 67433"
"4996","chr5",66595360,66595889,530,"*",-1.50378262922098e-07,-1.50378262922098e-07,-0.0618595742386105,"MAST4","MAST4","-491"
"4997","chr8",98942140,98943467,1328,"*",-1.51105477662402e-07,-1.51105477662402e-07,-0.0618678310061808,"OSR2","OSR2, STK3","-936, 0"
"4998","chr4",110632436,110632471,36,"*",-1.53152246508934e-07,-1.53152246508934e-07,-0.0618910699391937,"PITX2","ENPEP, PITX2","266703, 9652"
"4999","chr21",41763892,41765226,1335,"*",1.53761523326066e-07,-1.53761523326066e-07,-0.0618979876442212,"RIPK4","TMPRSS2, RIPK4","-232776, 1863"
"5000","chr3",180036427,180036974,548,"*",-1.55029593492772e-07,-1.55029593492772e-07,-0.0619123852630386,"PEX5L","PEX5L","79"
"5001","chr3",183162509,183162934,426,"*",-1.55620392056754e-07,-1.55620392056754e-07,-0.0619190931667063,"LAMP3","MCCC1, LAMP3","-46434, 905"
"5002","chr1",16151503,16152822,1320,"*",-1.59401277989148e-07,-1.59401277989148e-07,-0.0619620211969338,"EPHA2","FAM131C, EPHA2","-77852, 3247"
"5003","chr14",88552304,88552963,660,"*",-1.59532839786898e-07,-1.59532839786898e-07,-0.0619635149444129,"PTPN21","SPATA7, PTPN21","167380, 2044"
"5004","chr1",182838881,182838933,53,"*",1.617282591788e-07,-1.617282591788e-07,-0.0619884416498737,"DHX9","DHX9","-414"
"5005","chr14",75279665,75279780,116,"*",-1.66084159015811e-07,-1.66084159015811e-07,-0.062037898365367,"FOS","FOS","839"
"5006","chr14",75427547,75427623,77,"*",-1.66084159015811e-07,-1.66084159015811e-07,-0.062037898365367,"JDP2","JDP2","-93"
"5007","chr3",58491636,58493166,1531,"*",-1.66084159015811e-07,-1.66084159015811e-07,-0.062037898365367,"KCTD6","KCTD6, ACOX2","0, 44117"
"5008","chr9",99824089,99824230,142,"*",-1.66084159015811e-07,-1.66084159015811e-07,-0.062037898365367,"NR4A3","NR4A3, STX17","2234, -82424"
"5009","chr13",112689540,112689777,238,"*",-1.72172765834953e-07,-1.72172765834953e-07,-0.0621070281678124,"ATP11A","ATP11A","-261"
"5010","chr2",226795320,226795896,577,"*",-1.72707810750017e-07,-1.72707810750017e-07,-0.0621131030467423,"RHBDD1","RHBDD1","-4250"
"5011","chr6",31818773,31818996,224,"*",-1.73633438971075e-07,-1.73633438971075e-07,-0.0621236125931723,"HSPA1L","HLA-DRB5","711291"
"5012","chr1",56819107,56820593,1487,"*",1.74441676967623e-07,-1.74441676967623e-07,-0.0621327892956085,"C1orf168","FYB2","0"
"5013","chrX",49234592,49234786,195,"*",1.7512743138277e-07,-1.7512743138277e-07,-0.062140575324277,"CCDC22","CCDC22, CACNA1F","-684, -1221"
"5014","chr17",76537512,76538114,603,"*",-1.81086477841783e-07,-1.81086477841783e-07,-0.0622082341034873,"CYGB","PRCD, CYGB","9926, 19538"
"5015","chr21",36069806,36070088,283,"*",-1.83077664434241e-07,-1.83077664434241e-07,-0.0622308419577728,"CBR1","CBR1","0"
"5016","chr11",2379528,2380421,894,"*",1.85227218385521e-07,-1.85227218385521e-07,-0.062255247908824,"CD81","CD81, TSSC4","3351, -20067"
"5017","chr3",9934958,9935241,284,"*",-1.87186079066029e-07,-1.87186079066029e-07,-0.0622774887359761,"CRELD1","CRELD1, PRRT3","17842, 17167"
"5018","chr17",4789450,4789710,261,"*",-1.87186079066476e-07,-1.87186079066476e-07,-0.0622774887359812,"GLTPD2","GLTPD2, VMO1","486, -3017"
"5019","chr3",18426409,18427520,1112,"*",-1.88183758526794e-07,-1.88183758526794e-07,-0.0622888163493489,"SATB1","TBC1D5","17297"
"5020","chr3",138347685,138348013,329,"*",-1.88183758527202e-07,-1.88183758527202e-07,-0.0622888163493536,"MRAS","MRAS","37"
"5021","chr14",60515214,60515244,31,"*",1.88317048955675e-07,-1.88317048955675e-07,-0.062290329723638,"C14orf39","C14orf39","299"
"5022","chr7",50449544,50450514,971,"*",-1.88731998881604e-07,-1.88731998881604e-07,-0.0622950410487829,"FIGNL1","FIGNL1","0"
"5023","chr14",33950413,33951438,1026,"*",-1.88731998881604e-07,-1.88731998881604e-07,-0.0622950410487829,"EGLN3","EGLN3","0"
"5024","chr20",46710259,46710340,82,"*",-1.9013063352754e-07,-1.9013063352754e-07,-0.0623109210915643,"SLC2A10","SLC2A10","610"
"5025","chr20",409237,409457,221,"*",-1.902027014027e-07,-1.902027014027e-07,-0.0623117393473854,"RBCK1","RBCK1, TBC1D20","1739, 53109"
"5026","chr14",36581669,36582100,432,"*",-1.90964175813121e-07,-1.90964175813121e-07,-0.0623203850979033,"NKX2-8","NKX2-8","514"
"5027","chr1",26411367,26411798,432,"*",-1.93780529659539e-07,-1.93780529659539e-07,-0.062352361868748,"LIN28A","LIN28A","550"
"5028","chr10",68331299,68331359,61,"*",-1.95989548860835e-07,-1.95989548860835e-07,-0.0623774429859099,"HNRNPH3","HNRNPH3","125"
"5029","chr3",9747242,9749104,1863,"*",-1.9619157053794e-07,-1.9619157053794e-07,-0.0623797367320891,"OGG1","OGG1","-840"
"5030","chr13",109782634,109782806,173,"*",1.98861198145426e-07,-1.98861198145426e-07,-0.0624100475789857,"IRS2","IRS2","3777"
"5031","chr9",128457231,128457467,237,"*",1.99133934683532e-07,-1.99133934683532e-07,-0.0624131442189165,"ODF2","ODF2, GLE1","2045, -47188"
"5032","chr16",11584139,11584476,338,"*",-2.01897863271146e-07,-2.01897863271146e-07,-0.0624445257554339,"LITAF","LOC400499, LITAF","-56892, 51905"
"5033","chr5",140832741,140834418,1678,"*",-2.01897863272251e-07,-2.01897863272251e-07,-0.0624445257554464,"PCDHA7","ZMAT2, SLC25A2","134061, 469631"
"5034","chr7",102285269,102285565,297,"*",2.0392267188921e-07,-2.0392267188921e-07,-0.0624675153528762,"SH2B2","SH2B2","178"
"5035","chr10",18138507,18139772,1266,"*",2.05003679407182e-07,-2.05003679407182e-07,-0.0624797890697345,"CACNB2","CACNB2","-652"
"5036","chr15",45129146,45129214,69,"*",-2.06657630330139e-07,-2.06657630330139e-07,-0.0624985679634871,"DUOX1","DUOX1, DUOXA1","-719, 724"
"5037","chr19",1274753,1274814,62,"*",-2.07493856075223e-07,-2.07493856075223e-07,-0.0625080624377199,"C19orf24","FAM174C","-716"
"5038","chr8",52565187,52565239,53,"*",-2.09162818902322e-07,-2.09162818902322e-07,-0.062527011776042,"FAM150A","ALKAL1","191"
"5039","chr3",158107208,158107806,599,"*",-2.103902893434e-07,-2.103902893434e-07,-0.0625409484271709,"RSRC1","SHOX2","-788"
"5040","chr1",205505317,205505369,53,"*",-2.11379838747398e-07,-2.11379838747398e-07,-0.0625521837321988,"CDK18","CDK18","721"
"5041","chr5",134005714,134005741,28,"*",-2.1335141900186e-07,-2.1335141900186e-07,-0.0625745689768935,"VDAC1","VDAC1","-739"
"5042","chr3",139539236,139540594,1359,"*",-2.13972537890682e-07,-2.13972537890682e-07,-0.0625816211363373,"RBP1","RBP1","0"
"5043","chr11",78140407,78141158,752,"*",-2.16522005412193e-07,-2.16522005412193e-07,-0.062610567690342,"ALG8","ALG8","-747"
"5044","chr18",13222961,13223359,399,"*",2.18345482190843e-07,-2.18345482190843e-07,-0.0626312713739951,"LDLRAD4","LDLRAD4, RNMT","5463, -503301"
"5045","chr12",51424478,51424518,41,"*",-2.20351415243718e-07,-2.20351415243718e-07,-0.0626540466590124,"SLC4A8","GALNT6, SCN8A","-31611, -165748"
"5046","chr1",19645609,19645691,83,"*",2.22322192242563e-07,-2.22322192242563e-07,-0.0626764227835744,"NBL1","NBL1, HTR6","5055, -19184"
"5047","chr11",62672590,62672637,48,"*",-2.22469517795483e-07,-2.22469517795483e-07,-0.06267809551211,"LBHD1","LBHD1","-323"
"5048","chr13",99314174,99316083,1910,"*",-2.24734436469533e-07,-2.24734436469533e-07,-0.0627038113096878,"UBAC2","GPR183, TM9SF2","-6775, -182873"
"5049","chr18",31042577,31043299,723,"*",-2.24785010748645e-07,-2.24785010748645e-07,-0.0627043855280645,"DSC3","DSC3","0"
"5050","chr9",137087480,137087787,308,"*",-2.26141787148906e-07,-2.26141787148906e-07,-0.0627197903139702,"MAN1B1","MAN1B1","623"
"5051","chr11",62678038,62678090,53,"*",2.30458223464822e-07,-2.30458223464822e-07,-0.0627687989621965,"UBXN1","LBHD1, UBXN1","-5771, 1027"
"5052","chr9",87498796,87499503,708,"*",-2.31167160194832e-07,-2.31167160194832e-07,-0.0627768482019565,"DAPK1","DAPK1, CTSL","1568, -224548"
"5053","chr8",22443260,22443839,580,"*",-2.31167160196659e-07,-2.31167160196659e-07,-0.0627768482019773,"PPP3CC","PPP3CC, SORBS3","2441, -101147"
"5054","chr16",69106768,69107142,375,"*",-2.32972522371228e-07,-2.32972522371228e-07,-0.0627973462131279,"HAS3","HAS3, DERPC","1115, 25446"
"5055","chr17",81635384,81635914,531,"*",-2.34027678615855e-07,-2.34027678615855e-07,-0.062809326415645,"NPLOC4","TSPAN10","-1257"
"5056","chr20",41366157,41366300,144,"*",-2.34762047694506e-07,-2.34762047694506e-07,-0.0628176644132916,"EMILIN3","EMILIN3","518"
"5057","chr16",87869658,87869687,30,"*",2.35543181133282e-07,-2.35543181133282e-07,-0.0628265333716445,"SLC7A5","SLC7A5","-151"
"5058","chr9",136659598,136660655,1058,"*",-2.36587577452679e-07,-2.36587577452679e-07,-0.0628383914063935,"EGFL7","EGFL7, AGPAT2","742, 26802"
"5059","chr9",34374122,34374993,872,"*",2.37018536750533e-07,-2.37018536750533e-07,-0.0628432845013178,"KIAA1161","KIF24, MYORG","-44854, 1905"
"5060","chr20",33400671,33400794,124,"*",-2.37257212167381e-07,-2.37257212167381e-07,-0.062845994412617,"CDK5RAP1","CDK5RAP1","767"
"5061","chr1",89022616,89024296,1681,"*",-2.37402767042704e-07,-2.37402767042704e-07,-0.0628476470369488,"GBP3","GBP3","0"
"5062","chr1",153611261,153613259,1999,"*",-2.38236827902786e-07,-2.38236827902786e-07,-0.0628571169311623,"S100A16","S100A2, S100A16","-43371, 0"
"5063","chr1",228007064,228007756,693,"*",-2.41217906290259e-07,-2.41217906290259e-07,-0.0628909639779699,"WNT3A","WNT3A","66"
"5064","chr2",75200573,75201136,564,"*",-2.41217906290259e-07,-2.41217906290259e-07,-0.0628909639779699,"TACR1","TACR1","-1053"
"5065","chr3",50205072,50205934,863,"*",-2.41217906292166e-07,-2.41217906292166e-07,-0.0628909639779915,"SLC38A3","SLC38A3","0"
"5066","chr16",2911338,2911388,51,"*",-2.41217906293116e-07,-2.41217906293116e-07,-0.0628909639780023,"FLYWCH1","FLYWCH1","-543"
"5067","chr1",171842965,171844873,1909,"*",2.43385920167947e-07,-2.43385920167947e-07,-0.0629155795222997,"DNM3","DNM3, C1orf105","25078, -575812"
"5068","chr9",136992122,136992197,76,"*",-2.43997048121492e-07,-2.43997048121492e-07,-0.0629225182450572,"C9orf142","PAXX","-225"
"5069","chr7",98283036,98284051,1016,"*",-2.45351598546086e-07,-2.45351598546086e-07,-0.0629378977573227,"BRI3","TECPR1, BAIAP2L1","-30804, 117039"
"5070","chr9",132879168,132880294,1127,"*",2.46018437321325e-07,-2.46018437321325e-07,-0.0629454690185594,"AK8","AK8","-391"
"5071","chr1",209705860,209706784,925,"*",2.46933025526141e-07,-2.46933025526141e-07,-0.062955853217079,"HSD11B1","HSD11B1, TRAF3IP3","19682, -49248"
"5072","chr8",106657927,106658095,169,"*",2.53618493496519e-07,-2.53618493496519e-07,-0.0630317597575694,"OXR1","OXR1, ABRA","387783, 112149"
"5073","chr19",796567,796620,54,"*",2.53618493496519e-07,-2.53618493496519e-07,-0.0630317597575694,"PTBP1","PTBP1","-455"
"5074","chr17",10198526,10198969,444,"*",-2.55976883924779e-07,-2.55976883924779e-07,-0.0630585368297696,"GAS7","GAS7","0"
"5075","chrX",53084213,53086010,1798,"*",-2.56675518477523e-07,-2.56675518477523e-07,-0.063066469099014,"TSPYL2","TSPYL2, KANTR","1846, -8132"
"5076","chr17",6641699,6642016,318,"*",-2.58259148752813e-07,-2.58259148752813e-07,-0.0630844495748978,"KIAA0753","TXNDC17, KIAA0753","714, -988"
"5077","chr17",50834114,50835671,1558,"*",-2.60813913021213e-07,-2.60813913021213e-07,-0.0631134562679584,"WFIKKN2","WFIKKN2, TOB1","0, 32307"
"5078","chr16",180366,180808,443,"*",-2.61319398481113e-07,-2.61319398481113e-07,-0.0631191955299965,"HBQ1","HBQ1","0"
"5079","chr1",165695914,165696817,904,"*",-2.61319398483181e-07,-2.61319398483181e-07,-0.0631191955300199,"ALDH9A1","MGST3, ALDH9A1","64701, 1745"
"5080","chr9",134325376,134325545,170,"*",-2.62908728655237e-07,-2.62908728655237e-07,-0.0631372407223075,"RXRA","RXRA, COL5A1","8278, -316258"
"5081","chr8",103502136,103502741,606,"*",-2.63134524740332e-07,-2.63134524740332e-07,-0.0631398044021803,"RIMS2","SLC25A32","-241"
"5082","chr15",78340903,78341638,736,"*",-2.63184756784365e-07,-2.63184756784365e-07,-0.0631403747348333,"CRABP1","CRABP1, IREB2","550, -95793"
"5083","chr16",10182796,10182873,78,"*",-2.69358824765699e-07,-2.69358824765699e-07,-0.0632104748599543,"GRIN2A","GRIN2A","55"
"5084","chr6",84763322,84764958,1637,"*",-2.71370144578687e-07,-2.71370144578687e-07,-0.0632333113060341,"TBX18","CEP162, TBX18","-535679, 0"
"5085","chr1",155322550,155322824,275,"*",-2.76658474767563e-07,-2.76658474767563e-07,-0.0632933547990832,"RUSC1","RUSC1, MSTO1","1656, -240411"
"5086","chr15",78263624,78263908,285,"*",-2.77019216279517e-07,-2.77019216279517e-07,-0.063297450644027,"DNAJA4","DNAJA4","-178"
"5087","chr15",31330305,31332278,1974,"*",-2.79323358347955e-07,-2.79323358347955e-07,-0.0633236117824826,"KLF13","LOC101930434, OTUD7A","538732, 538511"
"5088","chr5",1009839,1009924,86,"*",-2.81985019674634e-07,-2.81985019674634e-07,-0.0633538321805401,"NKD2","BRD9, LOC124900189","-117038, 168670"
"5089","chr19",24087006,24087906,901,"*",-2.82377712348821e-07,-2.82377712348821e-07,-0.0633582907977238,"ZNF254","ZNF254","53605"
"5090","chr11",65334785,65334947,163,"*",2.83353143787878e-07,-2.83353143787878e-07,-0.0633693658079329,"DPF2","DPF2, TIGD3","942, -19804"
"5091","chr7",12571611,12573435,1825,"*",2.91591409250924e-07,-2.91591409250924e-07,-0.0634629027501054,"SCIN","SCIN, ARL4A","1034, -113421"
"5092","chr6",6007007,6007831,825,"*",-2.9578838541645e-07,-2.9578838541645e-07,-0.0635105550524809,"NRN1","NRN1","0"
"5093","chr22",42553432,42554014,583,"*",-2.9936930724595e-07,-2.9936930724595e-07,-0.0635512126981459,"SERHL2","SERHL2","0"
"5094","chr7",151088221,151088391,171,"*",3.00352481329369e-07,-3.00352481329369e-07,-0.0635623756180346,"FASTK","TMUB1","-4728"
"5095","chr22",50583497,50583800,304,"*",-3.01259822652596e-07,-3.01259822652596e-07,-0.0635726775357456,"CHKB","CPT1B, MAPK8IP2","-5032, -16993"
"5096","chr17",5078063,5078950,888,"*",-3.01969167049695e-07,-3.01969167049695e-07,-0.0635807314041417,"ZFP3","ZFP3","0"
"5097","chr4",115114320,115116229,1910,"*",-3.10160868715449e-07,-3.10160868715449e-07,-0.0636737396627905,"NDST4","NDST4","-444"
"5098","chr3",172522173,172523224,1052,"*",3.12273391183797e-07,-3.12273391183797e-07,-0.0636977251598404,"TNFSF10","GHSR, TNFSF10","-73717, 251"
"5099","chr1",1304156,1304718,563,"*",-3.14063161793984e-07,-3.14063161793984e-07,-0.0637180461449821,"ACAP3","PUSL1","-3879"
"5100","chr19",4559071,4559331,261,"*",-3.14112273919823e-07,-3.14112273919823e-07,-0.0637186037621279,"SEMA6B","PLIN5, SEMA6B","-19004, 22445"
"5101","chr12",121209851,121209904,54,"*",-3.1565046416227e-07,-3.1565046416227e-07,-0.0637360683136653,"P2RX4","P2RX4","-161"
"5102","chr3",127820430,127820738,309,"*",-3.16598502007218e-07,-3.16598502007218e-07,-0.0637468322980839,"MGLL","ABTB1, KBTBD12","147495, -94494"
"5103","chr4",120064218,120065789,1572,"*",3.17285000465767e-07,-3.17285000465767e-07,-0.063754626774592,"MAD2L1","PDE5A, MAD2L1","-435414, 1069"
"5104","chr9",75892953,75894448,1496,"*",-3.19346082107887e-07,-3.19346082107887e-07,-0.0637780282145233,"PCSK5","PCSK5, RFK","2309, 500069"
"5105","chr1",37033065,37035023,1959,"*",-3.19746364262847e-07,-3.19746364262847e-07,-0.0637825730023733,"GRIK3","CSF3R, GRIK3","-549787, 0"
"5106","chr5",148320247,148320874,628,"*",-3.19746364262847e-07,-3.19746364262847e-07,-0.0637825730023733,"SPINK9","SPINK9","-329"
"5107","chr15",78619515,78621342,1828,"*",-3.19746364262847e-07,-3.19746364262847e-07,-0.0637825730023733,"CHRNA3","CHRNA5, CHRNA3","53995, 0"
"5108","chr17",6755181,6755959,779,"*",-3.22045810694056e-07,-3.22045810694056e-07,-0.0638086808267484,"XAF1","XAF1","0"
"5109","chr16",69330918,69331107,190,"*",-3.22929161021638e-07,-3.22929161021638e-07,-0.0638187103516381,"PDF","PDF","-330"
"5110","chr5",179796473,179796661,189,"*",-3.24502104311907e-07,-3.24502104311907e-07,-0.0638365694879141,"LTC4S","ADAMTS2, RNF130","-451012, 275452"
"5111","chr3",58536213,58537844,1632,"*",-3.24619038080056e-07,-3.24619038080056e-07,-0.0638378971493203,"ACOX2","KCTD6, ACOX2","44117, 0"
"5112","chr5",146875930,146877381,1452,"*",-3.25202185888369e-07,-3.25202185888369e-07,-0.0638445181866089,"PPP2R2B","GPR151, PPP2R2B","-359740, 207403"
"5113","chr6",90081056,90083042,1987,"*",3.26450803097243e-07,-3.26450803097243e-07,-0.0638586949373079,"BACH2","MDN1, BACH2","-261262, 213801"
"5114","chr11",64745326,64745659,334,"*",-3.28531938786482e-07,-3.28531938786482e-07,-0.0638823240701018,"RASGRP2","RASGRP2","0"
"5115","chr4",110632478,110632511,34,"*",-3.30534793673268e-07,-3.30534793673268e-07,-0.0639050644057423,"PITX2","ENPEP, PITX2","266745, 9612"
"5116","chr6",4778343,4780142,1800,"*",-3.3132080739857e-07,-3.3132080739857e-07,-0.0639139887746766,"CDYL","CDYL, RPP40","72184, 223921"
"5117","chr5",150002272,150003212,941,"*",-3.31674621153034e-07,-3.31674621153034e-07,-0.0639180059621343,"TIGD6","TIGD6","-1618"
"5118","chr14",56808094,56808399,306,"*",-3.33362107726198e-07,-3.33362107726198e-07,-0.0639371656183409,"OTX2","TMEM260, OTX2","319740, 8294"
"5119","chr19",39031989,39032444,456,"*",-3.34624917455612e-07,-3.34624917455612e-07,-0.0639515035103601,"FBXO27","FBXO27","341"
"5120","chr16",675211,675483,273,"*",-3.34949156028943e-07,-3.34949156028943e-07,-0.063955184902374,"RHBDL1","RHBDL1, STUB1","-188, -4741"
"5121","chr4",17613665,17613760,96,"*",-3.35938308268861e-07,-3.35938308268861e-07,-0.0639664156980166,"MED28","MED28","-881"
"5122","chr21",44871015,44871313,299,"*",-3.39351088303803e-07,-3.39351088303803e-07,-0.0640051642683568,"PTTG1IP","SUMO3, PTTG1IP","-52236, 2590"
"5123","chr18",57437080,57439079,2000,"*",-3.40338325574597e-07,-3.40338325574597e-07,-0.0640163733215153,"ONECUT2","ONECUT2, FECH","1706, 147653"
"5124","chr3",79766388,79768195,1808,"*",-3.40338325574597e-07,-3.40338325574597e-07,-0.0640163733215153,"ROBO1","ROBO1","0"
"5125","chr11",64292266,64292405,140,"*",-3.40338325574598e-07,-3.40338325574598e-07,-0.0640163733215153,"TEX40","KCNK4, CATSPERZ","964, -7953"
"5126","chr5",72851555,72853327,1773,"*",-3.40640099698368e-07,-3.40640099698368e-07,-0.0640197996530521,"TNPO1","TNPO1, FCHO2","35243, -102714"
"5127","chr10",13299318,13299500,183,"*",-3.40875031461964e-07,-3.40875031461964e-07,-0.0640224670590594,"PHYH","UCMA, PHYH","-64944, 2912"
"5128","chr1",212609812,212609896,85,"*",-3.42659050203594e-07,-3.42659050203594e-07,-0.0640427227377116,"ATF3","ATF3, GARIN4","44478, -14578"
"5129","chr17",7855853,7856688,836,"*",-3.42904462303408e-07,-3.42904462303408e-07,-0.0640455091370442,"TMEM88","TMEM88, CYB5D1","787, -1058"
"5130","chr7",44105039,44105081,43,"*",3.48212566751717e-07,-3.48212566751717e-07,-0.0641057771462574,"AEBP1","AEBP1","694"
"5131","chr8",26864135,26864174,40,"*",-3.48673666867641e-07,-3.48673666867641e-07,-0.0641110124588451,"ADRA1A","PNMA2, ADRA1A","-350043, 3104"
"5132","chr13",40665428,40665507,80,"*",3.51307565081772e-07,-3.51307565081772e-07,-0.0641409176356142,"FOXO1","LOC124903162, FOXO1","-391919, 1134"
"5133","chr6",57173376,57173671,296,"*",-3.51805746791641e-07,-3.51805746791641e-07,-0.0641465739711616,"BAG2","BAG2, RAB23","1050, 48636"
