chrom,source,type,start,end,score,strand,phase,ID,bound_end,bound_start,description,feature_type,region,length,segment_id,gene_symbol
chr11,Regulatory_Build,promoter,7986200,7989001,.,.,.,promoter:ENSR00000036414,7989999,7985002,Predicted promoter,Promoter,"[7986200, 7989001]",2801,chr11:7986200-7989001,EIF3F
chr11,Regulatory_Build,promoter,8018400,8020601,.,.,.,promoter:ENSR00000036418,8020799,8018376,Predicted promoter,Promoter,"[8018400, 8020601]",2201,chr11:8018400-8020601,TUB
chr11,Regulatory_Build,promoter,8080400,8082601,.,.,.,promoter:ENSR00000036431,8087799,8080202,Predicted promoter,Promoter,"[8080400, 8082601]",2201,chr11:8080400-8082601,TUB
chr11,Regulatory_Build,promoter,8168000,8169601,.,.,.,promoter:ENSR00000036441,8169799,8167802,Predicted promoter,Promoter,"[8168000, 8169601]",1601,chr11:8168000-8169601,RIC3
chr11,Regulatory_Build,promoter,8262600,8264001,.,.,.,promoter:ENSR00000422796,8264399,8262202,Predicted promoter,Promoter,"[8262600, 8264001]",1401,chr11:8262600-8264001,LMO1
chr11,Regulatory_Build,promoter,8268000,8269001,.,.,.,promoter:ENSR00000422797,8269199,8267002,Predicted promoter,Promoter,"[8268000, 8269001]",1001,chr11:8268000-8269001,LMO1
chr11,Regulatory_Build,promoter,8593200,8595201,.,.,.,promoter:ENSR00000036476,8595399,8593002,Predicted promoter,Promoter,"[8593200, 8595201]",2001,chr11:8593200-8595201,STK33
chr11,Regulatory_Build,promoter,8681401,8685601,.,.,.,promoter:ENSR00000036488,8690399,8681401,Predicted promoter,Promoter,"[8681401, 8685601]",4200,chr11:8681401-8685601,RPL27A
chr11,Regulatory_Build,promoter,8807200,8811601,.,.,.,promoter:ENSR00000036516,8815799,8799002,Predicted promoter,Promoter,"[8807200, 8811601]",4401,chr11:8807200-8811601,ST5
chr11,Regulatory_Build,promoter,8869000,8872001,.,.,.,promoter:ENSR00001183143,8872799,8866402,Predicted promoter,Promoter,"[8869000, 8872001]",3001,chr11:8869000-8872001,ST5
chr11,Regulatory_Build,promoter,8909800,8915001,.,.,.,promoter:ENSR00000036530,8915399,8907602,Predicted promoter,Promoter,"[8909800, 8915001]",5201,chr11:8909800-8915001,ST5
chr11,Regulatory_Build,promoter,8909800,8915001,.,.,.,promoter:ENSR00000036530,8915399,8907602,Predicted promoter,Promoter,"[8909800, 8915001]",5201,chr11:8909800-8915001,AKIP1
chr11,Regulatory_Build,promoter,8962800,8965801,.,.,.,promoter:ENSR00000036538,8968599,8961202,Predicted promoter,Promoter,"[8962800, 8965801]",3001,chr11:8962800-8965801,TMEM9B
chr11,Regulatory_Build,promoter,9001800,9004801,.,.,.,promoter:ENSR00000953113,9004999,8999602,Predicted promoter,Promoter,"[9001800, 9004801]",3001,chr11:9001800-9004801,NRIP3
chr11,Regulatory_Build,promoter,9090600,9092401,.,.,.,promoter:ENSR00000036555,9094199,9088802,Predicted promoter,Promoter,"[9090600, 9092401]",1801,chr11:9090600-9092401,SCUBE2
chr11,Regulatory_Build,promoter,9261800,9266601,.,.,.,promoter:ENSR00000036575,9266999,9259002,Predicted promoter,Promoter,"[9261800, 9266601]",4801,chr11:9261800-9266601,DENND5A
chr11,Regulatory_Build,promoter,9312200,9315801,.,.,.,promoter:ENSR00000036581,9316199,9310202,Predicted promoter,Promoter,"[9312200, 9315801]",3601,chr11:9312200-9315801,TMEM41B
chr11,Regulatory_Build,promoter,9384000,9387401,.,.,.,promoter:ENSR00000036589,9388199,9383802,Predicted promoter,Promoter,"[9384000, 9387401]",3401,chr11:9384000-9387401,IPO7
chr11,Regulatory_Build,promoter,9459000,9462801,.,.,.,promoter:ENSR00000036592,9465999,9458602,Predicted promoter,Promoter,"[9459000, 9462801]",3801,chr11:9459000-9462801,ZNF143
chr11,Regulatory_Build,promoter,9571800,9578601,.,.,.,promoter:ENSR00000036604,9579599,9564602,Predicted promoter,Promoter,"[9571800, 9578601]",6801,chr11:9571800-9578601,WEE1
chr11,Regulatory_Build,promoter,9663000,9666401,.,.,.,promoter:ENSR00000036618,9670999,9660002,Predicted promoter,Promoter,"[9663000, 9666401]",3401,chr11:9663000-9666401,SWAP70
chr11,Regulatory_Build,promoter,10292200,10295801,.,.,.,promoter:ENSR00000036710,10296599,10282402,Predicted promoter,Promoter,"[10292200, 10295801]",3601,chr11:10292200-10295801,SBF2
chr11,Regulatory_Build,promoter,10301800,10309601,.,.,.,promoter:ENSR00000036712,10310999,10301002,Predicted promoter,Promoter,"[10301800, 10309601]",7801,chr11:10301800-10309601,SBF2
chr11,Regulatory_Build,promoter,10301800,10309601,.,.,.,promoter:ENSR00000036712,10310999,10301002,Predicted promoter,Promoter,"[10301800, 10309601]",7801,chr11:10301800-10309601,ADM
chr11,Regulatory_Build,promoter,10301800,10309601,.,.,.,promoter:ENSR00000036712,10310999,10301002,Predicted promoter,Promoter,"[10301800, 10309601]",7801,chr11:10301800-10309601,AMPD3
chr11,Regulatory_Build,promoter,10449800,10452001,.,.,.,promoter:ENSR00000036745,10461599,10448402,Predicted promoter,Promoter,"[10449800, 10452001]",2201,chr11:10449800-10452001,AMPD3
chr11,Regulatory_Build,promoter,10455000,10459801,.,.,.,promoter:ENSR00000423320,10461599,10448602,Predicted promoter,Promoter,"[10455000, 10459801]",4801,chr11:10455000-10459801,AMPD3
chr11,Regulatory_Build,promoter,10539200,10542001,.,.,.,promoter:ENSR00000036760,10542199,10537602,Predicted promoter,Promoter,"[10539200, 10542001]",2801,chr11:10539200-10542001,RNF141
chr11,Regulatory_Build,promoter,10605800,10606801,.,.,.,promoter:ENSR00000423364,10614799,10596202,Predicted promoter,Promoter,"[10605800, 10606801]",1001,chr11:10605800-10606801,MRVI1
chr11,Regulatory_Build,promoter,10690401,10694601,.,.,.,promoter:ENSR00000036791,10694999,10690401,Predicted promoter,Promoter,"[10690401, 10694601]",4200,chr11:10690401-10694601,MRVI1
chr11,Regulatory_Build,promoter,10750200,10753201,.,.,.,promoter:ENSR00000036804,10753399,10747802,Predicted promoter,Promoter,"[10750200, 10753201]",3001,chr11:10750200-10753201,CTR9
chr11,Regulatory_Build,promoter,10805600,10810601,.,.,.,promoter:ENSR00000036812,10810799,10797402,Predicted promoter,Promoter,"[10805600, 10810601]",5001,chr11:10805600-10810601,EIF4G2
chr11,Regulatory_Build,promoter,10855401,10860201,.,.,.,promoter:ENSR00000036820,10864399,10855401,Predicted promoter,Promoter,"[10855401, 10860201]",4800,chr11:10855401-10860201,ZBED5
chr11,Regulatory_Build,promoter,10855401,10860201,.,.,.,promoter:ENSR00000036820,10864399,10855401,Predicted promoter,Promoter,"[10855401, 10860201]",4800,chr11:10855401-10860201,EIF4G2
chr11,Regulatory_Build,promoter,11618401,11622801,.,.,.,promoter:ENSR00000036906,11623799,11618401,Predicted promoter,Promoter,"[11618401, 11622801]",4400,chr11:11618401-11622801,GALNT18
chr11,Regulatory_Build,promoter,11840600,11845801,.,.,.,promoter:ENSR00000036924,11859599,11840402,Predicted promoter,Promoter,"[11840600, 11845801]",5201,chr11:11840600-11845801,USP47
chr11,Regulatory_Build,promoter,12005600,12009801,.,.,.,promoter:ENSR00000036950,12010599,12004402,Predicted promoter,Promoter,"[12005600, 12009801]",4201,chr11:12005600-12009801,DKK3
chr11,Regulatory_Build,promoter,12086600,12088401,.,.,.,promoter:ENSR00001183343,12093599,12083202,Predicted promoter,Promoter,"[12086600, 12088401]",1801,chr11:12086600-12088401,MICAL2
chr11,Regulatory_Build,promoter,12109800,12114201,.,.,.,promoter:ENSR00000423781,12134799,12105602,Predicted promoter,Promoter,"[12109800, 12114201]",4401,chr11:12109800-12114201,MICAL2
chr11,Regulatory_Build,promoter,12376000,12379400,.,.,.,promoter:ENSR00000037030,12379400,12375802,Predicted promoter,Promoter,"[12376000, 12379400]",3400,chr11:12376000-12379400,PARVA
chr11,Regulatory_Build,promoter,12376000,12379400,.,.,.,promoter:ENSR00000037030,12379400,12375802,Predicted promoter,Promoter,"[12376000, 12379400]",3400,chr11:12376000-12379400,TEAD1
chr11,Regulatory_Build,promoter,12673200,12681401,.,.,.,promoter:ENSR00000037085,12698999,12673002,Predicted promoter,Promoter,"[12673200, 12681401]",8201,chr11:12673200-12681401,TEAD1
chr11,Regulatory_Build,promoter,13276200,13280401,.,.,.,promoter:ENSR00000037185,13285399,13275802,Predicted promoter,Promoter,"[13276200, 13280401]",4201,chr11:13276200-13280401,ARNTL
chr11,Regulatory_Build,promoter,13461400,13464601,.,.,.,promoter:ENSR00000037206,13465199,13458402,Predicted promoter,Promoter,"[13461400, 13464601]",3201,chr11:13461400-13464601,BTBD10
chr11,Regulatory_Build,promoter,13667400,13671001,.,.,.,promoter:ENSR00000424134,13693999,13666802,Predicted promoter,Promoter,"[13667400, 13671001]",3601,chr11:13667400-13671001,FAR1
chr11,Regulatory_Build,promoter,13962200,13965400,.,.,.,promoter:ENSR00000424186,13965400,13962002,Predicted promoter,Promoter,"[13962200, 13965400]",3200,chr11:13962200-13965400,SPON1
chr11,Regulatory_Build,promoter,14339800,14342201,.,.,.,promoter:ENSR00000424275,14344199,14334402,Predicted promoter,Promoter,"[14339800, 14342201]",2401,chr11:14339800-14342201,RRAS2
chr11,Regulatory_Build,promoter,14356200,14359601,.,.,.,promoter:ENSR00000037295,14360199,14355002,Predicted promoter,Promoter,"[14356200, 14359601]",3401,chr11:14356200-14359601,RRAS2
chr11,Regulatory_Build,promoter,14497800,14501401,.,.,.,promoter:ENSR00000037310,14501999,14496802,Predicted promoter,Promoter,"[14497800, 14501401]",3601,chr11:14497800-14501401,COPB1
chr11,Regulatory_Build,promoter,14518600,14521401,.,.,.,promoter:ENSR00000037312,14521799,14518202,Predicted promoter,Promoter,"[14518600, 14521401]",2801,chr11:14518600-14521401,PSMA1
chr11,Regulatory_Build,promoter,14642600,14648401,.,.,.,promoter:ENSR00000037327,14654799,14633402,Predicted promoter,Promoter,"[14642600, 14648401]",5801,chr11:14642600-14648401,PDE3B
chr11,Regulatory_Build,promoter,14642600,14648401,.,.,.,promoter:ENSR00000037327,14654799,14633402,Predicted promoter,Promoter,"[14642600, 14648401]",5801,chr11:14642600-14648401,PSMA1
chr11,Regulatory_Build,promoter,14890200,14893001,.,.,.,promoter:ENSR00000037337,14893199,14886202,Predicted promoter,Promoter,"[14890200, 14893001]",2801,chr11:14890200-14893001,CYP2R1
chr11,Regulatory_Build,promoter,15073201,15075600,.,.,.,promoter:ENSR00000424404,15075600,15073201,Predicted promoter,Promoter,"[15073201, 15075600]",2399,chr11:15073201-15075600,CALCB
chr11,Regulatory_Build,promoter,15114400,15115401,.,.,.,promoter:ENSR00000424414,15115799,15112002,Predicted promoter,Promoter,"[15114400, 15115401]",1001,chr11:15114400-15115401,INSC
chr11,Regulatory_Build,promoter,16737401,16742001,.,.,.,promoter:ENSR00000037437,16744999,16737401,Predicted promoter,Promoter,"[16737401, 16742001]",4600,chr11:16737401-16742001,C11orf58
chr11,Regulatory_Build,promoter,17012000,17015801,.,.,.,promoter:ENSR00000037476,17016399,17011202,Predicted promoter,Promoter,"[17012000, 17015801]",3801,chr11:17012000-17015801,PLEKHA7
chr11,Regulatory_Build,promoter,17075600,17079201,.,.,.,promoter:ENSR00000037480,17079399,17074602,Predicted promoter,Promoter,"[17075600, 17079201]",3601,chr11:17075600-17079201,RPS13
chr11,Regulatory_Build,promoter,17206000,17210201,.,.,.,promoter:ENSR00000037492,17211999,17205802,Predicted promoter,Promoter,"[17206000, 17210201]",4201,chr11:17206000-17210201,PIK3C2A
chr11,Regulatory_Build,promoter,17275600,17280001,.,.,.,promoter:ENSR00000037504,17287599,17272802,Predicted promoter,Promoter,"[17275600, 17280001]",4401,chr11:17275600-17280001,NUCB2
chr11,Regulatory_Build,promoter,17351000,17354801,.,.,.,promoter:ENSR00000954035,17355199,17350602,Predicted promoter,Promoter,"[17351000, 17354801]",3801,chr11:17351000-17354801,NCR3LG1
chr11,Regulatory_Build,promoter,17388201,17390201,.,.,.,promoter:ENSR00000037517,17390399,17388201,Predicted promoter,Promoter,"[17388201, 17390201]",2000,chr11:17388201-17390201,KCNJ11
chr11,Regulatory_Build,promoter,17541601,17544801,.,.,.,promoter:ENSR00000424918,17545199,17541601,Predicted promoter,Promoter,"[17541601, 17544801]",3200,chr11:17541601-17544801,USH1C
chr11,Regulatory_Build,promoter,17719400,17720201,.,.,.,promoter:ENSR00001183659,17721115,17719176,Predicted promoter,Promoter,"[17719400, 17720201]",801,chr11:17719400-17720201,MYOD1
chr11,Regulatory_Build,promoter,17734400,17736001,.,.,.,promoter:ENSR00000037557,17739799,17734202,Predicted promoter,Promoter,"[17734400, 17736001]",1601,chr11:17734400-17736001,KCNC1
chr11,Regulatory_Build,promoter,18011400,18014601,.,.,.,promoter:ENSR00000037583,18015399,18010602,Predicted promoter,Promoter,"[18011400, 18014601]",3201,chr11:18011400-18014601,SERGEF
chr11,Regulatory_Build,promoter,18104201,18106801,.,.,.,promoter:ENSR00000037587,18107199,18104201,Predicted promoter,Promoter,"[18104201, 18106801]",2600,chr11:18104201-18106801,SAAL1
chr11,Regulatory_Build,promoter,18319200,18325401,.,.,.,promoter:ENSR00000037603,18326799,18318202,Predicted promoter,Promoter,"[18319200, 18325401]",6201,chr11:18319200-18325401,HPS5
chr11,Regulatory_Build,promoter,18319200,18325401,.,.,.,promoter:ENSR00000037603,18326799,18318202,Predicted promoter,Promoter,"[18319200, 18325401]",6201,chr11:18319200-18325401,SAA2
chr11,Regulatory_Build,promoter,18319200,18325401,.,.,.,promoter:ENSR00000037603,18326799,18318202,Predicted promoter,Promoter,"[18319200, 18325401]",6201,chr11:18319200-18325401,GTF2H1
chr11,Regulatory_Build,promoter,18393400,18397201,.,.,.,promoter:ENSR00000037612,18398399,18391402,Predicted promoter,Promoter,"[18393400, 18397201]",3801,chr11:18393400-18397201,LDHA
chr11,Regulatory_Build,promoter,18411801,18412801,.,.,.,promoter:ENSR00000037615,18412999,18411801,Predicted promoter,Promoter,"[18411801, 18412801]",1000,chr11:18411801-18412801,LDHC
chr11,Regulatory_Build,promoter,18525400,18528801,.,.,.,promoter:ENSR00000037621,18529399,18523602,Predicted promoter,Promoter,"[18525400, 18528801]",3401,chr11:18525400-18528801,TSG101
chr11,Regulatory_Build,promoter,18587200,18590601,.,.,.,promoter:ENSR00000037625,18591999,18586202,Predicted promoter,Promoter,"[18587200, 18590601]",3401,chr11:18587200-18590601,UEVLD
chr11,Regulatory_Build,promoter,18587200,18590601,.,.,.,promoter:ENSR00000037625,18591999,18586202,Predicted promoter,Promoter,"[18587200, 18590601]",3401,chr11:18587200-18590601,RP11-504G3
chr11,Regulatory_Build,promoter,18632400,18635601,.,.,.,promoter:ENSR00000037632,18635799,18631202,Predicted promoter,Promoter,"[18632400, 18635601]",3201,chr11:18632400-18635601,SPTY2D1
chr11,Regulatory_Build,promoter,18698000,18700601,.,.,.,promoter:ENSR00000037637,18701199,18697002,Predicted promoter,Promoter,"[18698000, 18700601]",2601,chr11:18698000-18700601,TMEM86A
chr11,Regulatory_Build,promoter,18791000,18792601,.,.,.,promoter:ENSR00000425185,18792799,18790875,Predicted promoter,Promoter,"[18791000, 18792601]",1601,chr11:18791000-18792601,PTPN5
chr11,Regulatory_Build,promoter,19116201,19118601,.,.,.,promoter:ENSR00000037670,19122199,19116201,Predicted promoter,Promoter,"[19116201, 19118601]",2400,chr11:19116201-19118601,ZDHHC13
chr11,Regulatory_Build,promoter,19198400,19202001,.,.,.,promoter:ENSR00000425261,19202999,19198202,Predicted promoter,Promoter,"[19198400, 19202001]",3601,chr11:19198400-19202001,CSRP3
chr11,Regulatory_Build,promoter,19238600,19243001,.,.,.,promoter:ENSR00000037682,19245399,19238202,Predicted promoter,Promoter,"[19238600, 19243001]",4401,chr11:19238600-19243001,E2F8
chr11,Regulatory_Build,promoter,20363200,20365201,.,.,.,promoter:ENSR00000037859,20370199,20362202,Predicted promoter,Promoter,"[20363200, 20365201]",2001,chr11:20363200-20365201,HTATIP2
chr11,Regulatory_Build,promoter,20386001,20389601,.,.,.,promoter:ENSR00000037863,20389799,20386001,Predicted promoter,Promoter,"[20386001, 20389601]",3600,chr11:20386001-20389601,PRMT3
chr11,Regulatory_Build,promoter,20669000,20670201,.,.,.,promoter:ENSR00000954431,20670399,20668602,Predicted promoter,Promoter,"[20669000, 20670201]",1201,chr11:20669000-20670201,NELL1
chr11,Regulatory_Build,promoter,22191801,22195200,.,.,.,promoter:ENSR00000037885,22195200,22191801,Predicted promoter,Promoter,"[22191801, 22195200]",3399,chr11:22191801-22195200,ANO5
chr11,Regulatory_Build,promoter,22623200,22626801,.,.,.,promoter:ENSR00000037900,22627199,22621802,Predicted promoter,Promoter,"[22623200, 22626801]",3601,chr11:22623200-22626801,GAS2
chr11,Regulatory_Build,promoter,22665800,22668601,.,.,.,promoter:ENSR00000037902,22669080,22665602,Predicted promoter,Promoter,"[22665800, 22668601]",2801,chr11:22665800-22668601,GAS2
chr11,Regulatory_Build,promoter,22827401,22830401,.,.,.,promoter:ENSR00000037910,22830799,22827401,Predicted promoter,Promoter,"[22827401, 22830401]",3000,chr11:22827401-22830401,SVIP
chr11,Regulatory_Build,promoter,24496201,24499000,.,.,.,promoter:ENSR00000037968,24499000,24496201,Predicted promoter,Promoter,"[24496201, 24499000]",2799,chr11:24496201-24499000,LUZP2
chr11,Regulatory_Build,promoter,26331600,26332801,.,.,.,promoter:ENSR00000426298,26332999,26330402,Predicted promoter,Promoter,"[26331600, 26332801]",1201,chr11:26331600-26332801,ANO3
chr11,Regulatory_Build,promoter,26571801,26572201,.,.,.,promoter:ENSR00000426323,26574399,26571801,Predicted promoter,Promoter,"[26571801, 26572201]",400,chr11:26571801-26572201,MUC15
chr11,Regulatory_Build,promoter,26721001,26722000,.,.,.,promoter:ENSR00000426348,26722000,26721001,Predicted promoter,Promoter,"[26721001, 26722000]",999,chr11:26721001-26722000,SLC5A12
chr11,Regulatory_Build,promoter,27219000,27220600,.,.,.,promoter:ENSR00000426440,27220600,27211402,Predicted promoter,Promoter,"[27219000, 27220600]",1600,chr11:27219000-27220600,SLC5A12
chr11,Regulatory_Build,promoter,27361800,27364001,.,.,.,promoter:ENSR00000426476,27364399,27360202,Predicted promoter,Promoter,"[27361800, 27364001]",2201,chr11:27361800-27364001,CCDC34
chr11,Regulatory_Build,promoter,27468200,27473801,.,.,.,promoter:ENSR00000038161,27473999,27467202,Predicted promoter,Promoter,"[27468200, 27473801]",5601,chr11:27468200-27473801,LGR4
chr11,Regulatory_Build,promoter,27505200,27508001,.,.,.,promoter:ENSR00000038166,27511599,27502402,Predicted promoter,Promoter,"[27505200, 27508001]",2801,chr11:27505200-27508001,LIN7C
chr11,Regulatory_Build,promoter,27696800,27702001,.,.,.,promoter:ENSR00000038186,27702399,27695402,Predicted promoter,Promoter,"[27696800, 27702001]",5201,chr11:27696800-27702001,BDNF
chr11,Regulatory_Build,promoter,27717600,27720200,.,.,.,promoter:ENSR00000038191,27720200,27717381,Predicted promoter,Promoter,"[27717600, 27720200]",2600,chr11:27717600-27720200,BDNF
chr11,Regulatory_Build,promoter,28105600,28111801,.,.,.,promoter:ENSR00000263345,28112399,28104002,Predicted promoter,Promoter,"[28105600, 28111801]",6201,chr11:28105600-28111801,KIF18A
chr11,Regulatory_Build,promoter,28105600,28111801,.,.,.,promoter:ENSR00000263345,28112399,28104002,Predicted promoter,Promoter,"[28105600, 28111801]",6201,chr11:28105600-28111801,METTL15
chr11,Regulatory_Build,promoter,30015801,30017400,.,.,.,promoter:ENSR00000426896,30017400,30015801,Predicted promoter,Promoter,"[30015801, 30017400]",1599,chr11:30015801-30017400,KCNA4
chr11,Regulatory_Build,promoter,30322001,30325001,.,.,.,promoter:ENSR00000038350,30329199,30322001,Predicted promoter,Promoter,"[30322001, 30325001]",3000,chr11:30322001-30325001,ARL14EP
chr11,Regulatory_Build,promoter,30583000,30587201,.,.,.,promoter:ENSR00000038360,30587799,30582602,Predicted promoter,Promoter,"[30583000, 30587201]",4201,chr11:30583000-30587201,MPPED2
chr11,Regulatory_Build,promoter,31368601,31371601,.,.,.,promoter:ENSR00000038378,31372199,31368601,Predicted promoter,Promoter,"[31368601, 31371601]",3000,chr11:31368601-31371601,DCDC1
chr11,Regulatory_Build,promoter,31368601,31371601,.,.,.,promoter:ENSR00000038378,31372199,31368601,Predicted promoter,Promoter,"[31368601, 31371601]",3000,chr11:31368601-31371601,DNAJC24
chr11,Regulatory_Build,promoter,31508000,31512400,.,.,.,promoter:ENSR00000038387,31512400,31507202,Predicted promoter,Promoter,"[31508000, 31512400]",4400,chr11:31508000-31512400,IMMP1L
chr11,Regulatory_Build,promoter,31508000,31512400,.,.,.,promoter:ENSR00000038387,31512400,31507202,Predicted promoter,Promoter,"[31508000, 31512400]",4400,chr11:31508000-31512400,MPPED2
chr11,Regulatory_Build,promoter,31508000,31512400,.,.,.,promoter:ENSR00000038387,31512400,31507202,Predicted promoter,Promoter,"[31508000, 31512400]",4400,chr11:31508000-31512400,ELP4
chr11,Regulatory_Build,promoter,31807800,31814201,.,.,.,promoter:ENSR00000427176,31818456,31806802,Predicted promoter,Promoter,"[31807800, 31814201]",6401,chr11:31807800-31814201,PAX6
chr11,Regulatory_Build,promoter,31816800,31818201,.,.,.,promoter:ENSR00000427177,31818456,31809402,Predicted promoter,Promoter,"[31816800, 31818201]",1401,chr11:31816800-31818201,PAX6
chr11,Regulatory_Build,promoter,32090200,32093601,.,.,.,promoter:ENSR00000038432,32094599,32087002,Predicted promoter,Promoter,"[32090200, 32093601]",3401,chr11:32090200-32093601,RCN1
chr11,Regulatory_Build,promoter,32432600,32438201,.,.,.,promoter:ENSR00000427352,32438332,32432538,Predicted promoter,Promoter,"[32432600, 32438201]",5601,chr11:32432600-32438201,WT1
chr11,Regulatory_Build,promoter,32582801,32586601,.,.,.,promoter:ENSR00000038469,32588999,32582801,Predicted promoter,Promoter,"[32582801, 32586601]",3800,chr11:32582801-32586601,EIF3M
chr11,Regulatory_Build,promoter,32828801,32831201,.,.,.,promoter:ENSR00000038475,32831599,32828801,Predicted promoter,Promoter,"[32828801, 32831201]",2400,chr11:32828801-32831201,PRRG4
chr11,Regulatory_Build,promoter,32891000,32896001,.,.,.,promoter:ENSR00000427425,32896199,32890602,Predicted promoter,Promoter,"[32891000, 32896001]",5001,chr11:32891000-32896001,QSER1
chr11,Regulatory_Build,promoter,33015201,33018201,.,.,.,promoter:ENSR00000038487,33019599,33015201,Predicted promoter,Promoter,"[33015201, 33018201]",3000,chr11:33015201-33018201,DEPDC7
chr11,Regulatory_Build,promoter,33038401,33041201,.,.,.,promoter:ENSR00000038490,33043199,33038401,Predicted promoter,Promoter,"[33038401, 33041201]",2800,chr11:33038401-33041201,TCP11L1
chr11,Regulatory_Build,promoter,33158200,33162401,.,.,.,promoter:ENSR00000038504,33163799,33155202,Predicted promoter,Promoter,"[33158200, 33162401]",4201,chr11:33158200-33162401,CSTF3
chr11,Regulatory_Build,promoter,33158200,33162401,.,.,.,promoter:ENSR00000038504,33163799,33155202,Predicted promoter,Promoter,"[33158200, 33162401]",4201,chr11:33158200-33162401,HIPK3
chr11,Regulatory_Build,promoter,33256000,33262001,.,.,.,promoter:ENSR00000038522,33278599,33255402,Predicted promoter,Promoter,"[33256000, 33262001]",6001,chr11:33256000-33262001,HIPK3
chr11,Regulatory_Build,promoter,33699800,33701601,.,.,.,promoter:ENSR00000038587,33708399,33688202,Predicted promoter,Promoter,"[33699800, 33701601]",1801,chr11:33699800-33701601,C11orf91
chr11,Regulatory_Build,promoter,33722200,33722601,.,.,.,promoter:ENSR00000427598,33726799,33718402,Predicted promoter,Promoter,"[33722200, 33722601]",401,chr11:33722200-33722601,CD59
chr11,Regulatory_Build,promoter,33731400,33731801,.,.,.,promoter:ENSR00000427600,33737799,33729202,Predicted promoter,Promoter,"[33731400, 33731801]",401,chr11:33731400-33731801,C11orf91
chr11,Regulatory_Build,promoter,33733000,33737601,.,.,.,promoter:ENSR00000038591,33738599,33729202,Predicted promoter,Promoter,"[33733000, 33737601]",4601,chr11:33733000-33737601,CD59
chr11,Regulatory_Build,promoter,33733000,33737601,.,.,.,promoter:ENSR00000038591,33738599,33729202,Predicted promoter,Promoter,"[33733000, 33737601]",4601,chr11:33733000-33737601,C11orf91
chr11,Regulatory_Build,promoter,33773200,33775601,.,.,.,promoter:ENSR00000038593,33776399,33771402,Predicted promoter,Promoter,"[33773200, 33775601]",2401,chr11:33773200-33775601,FBXO3
chr11,Regulatory_Build,promoter,33867000,33871801,.,.,.,promoter:ENSR00000038602,33878199,33866002,Predicted promoter,Promoter,"[33867000, 33871801]",4801,chr11:33867000-33871801,LMO2
chr11,Regulatory_Build,promoter,34050400,34056001,.,.,.,promoter:ENSR00000038630,34064799,34049002,Predicted promoter,Promoter,"[34050400, 34056001]",5601,chr11:34050400-34056001,CAPRIN1
chr11,Regulatory_Build,promoter,34104200,34107801,.,.,.,promoter:ENSR00000038633,34107999,34103215,Predicted promoter,Promoter,"[34104200, 34107801]",3601,chr11:34104200-34107801,NAT10
chr11,Regulatory_Build,promoter,34354001,34359801,.,.,.,promoter:ENSR00000038685,34360039,34354001,Predicted promoter,Promoter,"[34354001, 34359801]",5800,chr11:34354001-34359801,ABTB2
chr11,Regulatory_Build,promoter,34437800,34441401,.,.,.,promoter:ENSR00000038699,34451999,34435402,Predicted promoter,Promoter,"[34437800, 34441401]",3601,chr11:34437800-34441401,CAT
chr11,Regulatory_Build,promoter,34513000,34514001,.,.,.,promoter:ENSR00000427804,34515199,34507002,Predicted promoter,Promoter,"[34513000, 34514001]",1001,chr11:34513000-34514001,ELF5
chr11,Regulatory_Build,promoter,34620400,34626000,.,.,.,promoter:ENSR00000427829,34626000,34618602,Predicted promoter,Promoter,"[34620400, 34626000]",5600,chr11:34620400-34626000,EHF
chr11,Regulatory_Build,promoter,34915000,34918401,.,.,.,promoter:ENSR00000038752,34919199,34913802,Predicted promoter,Promoter,"[34915000, 34918401]",3401,chr11:34915000-34918401,APIP
chr11,Regulatory_Build,promoter,34915000,34918401,.,.,.,promoter:ENSR00000038752,34919199,34913802,Predicted promoter,Promoter,"[34915000, 34918401]",3401,chr11:34915000-34918401,PDHX
chr11,Regulatory_Build,promoter,35138200,35146601,.,.,.,promoter:ENSR00000427948,35181399,35134402,Predicted promoter,Promoter,"[35138200, 35146601]",8401,chr11:35138200-35146601,CD44
chr11,Regulatory_Build,promoter,35418400,35420601,.,.,.,promoter:ENSR00000428005,35420999,35418202,Predicted promoter,Promoter,"[35418400, 35420601]",2201,chr11:35418400-35420601,SLC1A2
chr11,Regulatory_Build,promoter,35524000,35526401,.,.,.,promoter:ENSR00000038900,35526850,35523002,Predicted promoter,Promoter,"[35524000, 35526401]",2401,chr11:35524000-35526401,PAMR1
chr11,Regulatory_Build,promoter,35661600,35665801,.,.,.,promoter:ENSR00000038932,35666399,35661202,Predicted promoter,Promoter,"[35661600, 35665801]",4201,chr11:35661600-35665801,TRIM44
chr11,Regulatory_Build,promoter,35943400,35945601,.,.,.,promoter:ENSR00000038955,35950599,35942802,Predicted promoter,Promoter,"[35943400, 35945601]",2201,chr11:35943400-35945601,LDLRAD3
chr11,Regulatory_Build,promoter,36287800,36290200,.,.,.,promoter:ENSR00000039009,36290200,36287402,Predicted promoter,Promoter,"[36287800, 36290200]",2400,chr11:36287800-36290200,COMMD9
chr11,Regulatory_Build,promoter,36375600,36380401,.,.,.,promoter:ENSR00000039028,36381999,36374602,Predicted promoter,Promoter,"[36375600, 36380401]",4801,chr11:36375600-36380401,PRR5L
