start,end,chrom,gene_symbol,segment_id,length
67648338,67665406,chr12,DYRK2,chr12:67648338-67665406,17068
105107324,105169130,chr12,WASHC4,chr12:105107324-105169130,61806
119892730,119944657,chr10,SEC23IP,chr10:119892730-119944657,51927
132317369,132368298,chr3,ACP3,chr3:132317369-132368298,50929
68125777,68152468,chr17,LRRC37A16P,chr17:68125777-68152468,26691
40348456,40380439,chr19,PLD3,chr19:40348456-40380439,31983
134735464,134918710,chr2,CCNT2-AS1,chr2:134735464-134918710,183246
215996329,216082955,chr2,PECR,chr2:215996329-216082955,86626
37433219,37482827,chr6,CMTR1,chr6:37433219-37482827,49608
52842511,52894998,chr1,ZYG11A,chr1:52842511-52894998,52487
75120409,75352327,chr8,CASC9,chr8:75120409-75352327,231918
111360685,111484745,chr9,ECPAS,chr9:111360685-111484745,124060
50205246,50221486,chr3,SLC38A3,chr3:50205246-50221486,16240
2857680,2877174,chr12,FOXM1,chr12:2857680-2877174,19494
36243203,36313955,chr6,PNPLA1,chr6:36243203-36313955,70752
55324203,55330756,chr16,IRX6,chr16:55324203-55330756,6553
111732497,111976517,chr3,PHLDB2,chr3:111732497-111976517,244020
4796968,4802880,chr16,ROGDI,chr16:4796968-4802880,5912
142941114,142962363,chr7,KEL,chr7:142941114-142962363,21249
49366584,49527425,chr12,SPATS2,chr12:49366584-49527425,160841
168706567,168720884,chr5,SLIT3-AS2,chr5:168706567-168720884,14317
224378698,224402107,chr2,FAM124B,chr2:224378698-224402107,23409
51723011,51751585,chr15,LYSMD2,chr15:51723011-51751585,28574
33310962,33866121,chr15,RYR3,chr15:33310962-33866121,555159
181891730,181930738,chr2,ITPRID2,chr2:181891730-181930738,39008
52020131,52055191,chr1,TXNDC12,chr1:52020131-52055191,35060
32844078,32846500,chr6,PSMB8-AS1,chr6:32844078-32846500,2422
32844136,32859851,chr6,PSMB9,chr6:32844136-32859851,15715
38474668,38608354,chr5,LIFR,chr5:38474668-38608354,133686
111686053,111757107,chr12,ACAD10,chr12:111686053-111757107,71054
73413515,73452297,chr6,CGAS,chr6:73413515-73452297,38782
129036621,129072082,chr9,MIGA2,chr9:129036621-129072082,35461
40524878,40574685,chr3,ZNF621,chr3:40524878-40574685,49807
128257909,128659185,chr5,FBN2,chr5:128257909-128659185,401276
49815096,49815562,chr10,RPL21P89,chr10:49815096-49815562,466
26481396,26490484,chr4,CCKAR,chr4:26481396-26490484,9088
10751246,10801625,chr11,CTR9,chr11:10751246-10801625,50379
50305586,50625163,chr10,SGMS1,chr10:50305586-50625163,319577
24998847,25030946,chr4,LGI2,chr4:24998847-25030946,32099
4553386,4666674,chr9,SPATA6L,chr9:4553386-4666674,113288
100602363,100608175,chr7,PCOLCE,chr7:100602363-100608175,5812
55039447,55064852,chr1,PCSK9,chr1:55039447-55064852,25405
10797050,10808940,chr11,EIF4G2,chr11:10797050-10808940,11890
136148917,136197241,chr3,MSL2,chr3:136148917-136197241,48324
25160663,25279204,chr4,PI4K2B,chr4:25160663-25279204,118541
87659613,87747705,chr10,PAPSS2,chr10:87659613-87747705,88092
105334027,105337475,chr2,C2orf49-DT,chr2:105334027-105337475,3448
33473386,33513185,chr8,TTI2,chr8:33473386-33513185,39799
100620416,100642779,chr7,TFR2,chr7:100620416-100642779,22363
30199228,30204310,chr16,SULT1A3,chr16:30199228-30204310,5082
8858127,8864772,chr9,PTPRD-AS1,chr9:8858127-8864772,6645
87751512,87841361,chr10,ATAD1,chr10:87751512-87841361,89849
15469865,15601552,chr4,CC2D2A,chr4:15469865-15601552,131687
61901684,62096944,chr10,ARID5B,chr10:61901684-62096944,195260
121987323,122022247,chr3,ILDR1,chr3:121987323-122022247,34924
73422259,73422696,chr10,RPL26P6,chr10:73422259-73422696,437
133245603,133257207,chr3,TMEM108-AS1,chr3:133245603-133257207,11604
52772194,52772648,chr1,RPS13P2,chr1:52772194-52772648,454
10812074,10858796,chr11,ZBED5,chr11:10812074-10858796,46722
7970251,8001862,chr11,EIF3F,chr11:7970251-8001862,31611
136336236,136752403,chr3,STAG1,chr3:136336236-136752403,416167
121024125,121113108,chr11,TBCEL-TECTA,chr11:121024125-121113108,88983
30009730,30017030,chr11,KCNA4,chr11:30009730-30017030,7300
114442299,115845780,chr2,DPP10,chr2:114442299-115845780,1403481
140388453,140427661,chr4,CLGN,chr4:140388453-140427661,39208
110289233,110738956,chr5,TMEM232,chr5:110289233-110738956,449723
18781111,18806714,chr17,TVP23B,chr17:18781111-18806714,25603
140524168,140553770,chr4,ELMOD2,chr4:140524168-140553770,29602
100735396,100829944,chr10,PAX2,chr10:100735396-100829944,94548
64745095,64833232,chr1,RAVER2,chr1:64745095-64833232,88137
79611117,79666158,chr8,STMN2,chr8:79611117-79666158,55041
70010751,70065945,chr16,PDXDC2P,chr16:70010751-70065945,55194
120392293,120450993,chr3,FSTL1,chr3:120392293-120450993,58700
63322567,63325128,chr1,FOXD3,chr1:63322567-63325128,2561
109827972,109849123,chr4,RRH,chr4:109827972-109849123,21151
214411054,214578976,chr2,VWC2L,chr2:214411054-214578976,167922
113275642,113294009,chr9,PRPF4,chr9:113275642-113294009,18367
109848107,109872315,chr4,LRIT3,chr4:109848107-109872315,24208
1571353,1599184,chr11,KRTAP5-AS1,chr11:1571353-1599184,27831
1584342,1585283,chr11,KRTAP5-1,chr11:1584342-1585283,941
100969518,100985871,chr10,SEMA4G,chr10:100969518-100985871,16353
53226900,53238518,chr1,MAGOH,chr1:53226900-53238518,11618
68496676,68538627,chr1,DEPDC1-AS1,chr1:68496676-68538627,41951
74234700,74321540,chr8,JPH1,chr8:74234700-74321540,86840
55226638,55228784,chr19,TMEM86B,chr19:55226638-55228784,2146
70219574,70246612,chr16,SMG1P7,chr16:70219574-70246612,27038
1616492,1616595,chr19,RNU6-1223P,chr19:1616492-1616595,103
63597353,63602428,chr15,FBXL22,chr15:63597353-63602428,5075
74599775,74823313,chr8,MIR2052HG,chr8:74599775-74823313,223538
50960745,50974634,chr1,CDKN2C,chr1:50960745-50974634,13889
113648385,113696646,chr3,USF3,chr3:113648385-113696646,48261
70289663,70335305,chr16,DDX19B,chr16:70289663-70335305,45642
74603244,74604244,chr8,PCBP2P2,chr8:74603244-74604244,1000
49308797,49308868,chr19,MIR4324,chr19:49308797-49308868,71
17864380,17910365,chr8,FGL1,chr8:17864380-17910365,45985
19338775,19485539,chr1,CAPZB,chr1:19338775-19485539,146764
39083913,39111493,chr19,ACP7,chr19:39083913-39111493,27580
113386312,113401290,chr9,ALAD,chr9:113386312-113401290,14978
117678693,117691005,chr3,LINC02024,chr3:117678693-117691005,12312
630858,664196,chr12,NINJ2-AS1,chr12:630858-664196,33338
113407235,113410675,chr9,POLE3,chr9:113407235-113410675,3440
65319563,65670495,chr4,EPHA5,chr4:65319563-65670495,350932
179101678,179264832,chr2,SESTD1,chr2:179101678-179264832,163154
152936323,152979671,chr4,FHDC1,chr4:152936323-152979671,43348
101007679,101032295,chr10,PDZD7,chr10:101007679-101032295,24616
39328353,39342372,chr19,GMFG,chr19:39328353-39342372,14019
45016399,45306209,chr1,ZSWIM5,chr1:45016399-45306209,289810
67717411,67719178,chr9,FAM27E3,chr9:67717411-67719178,1767
67832765,67920552,chr9,ANKRD20A1,chr9:67832765-67920552,87787
214847128,214847445,chr2,RPL10P6,chr2:214847128-214847445,317
147393422,147510293,chr3,ZIC1,chr3:147393422-147510293,116871
28532493,28623112,chr10,WAC,chr10:28532493-28623112,90619
131647990,131767404,chr2,C2orf27A,chr2:131647990-131767404,119414
66999350,67054148,chr1,SLC35D1,chr1:66999350-67054148,54798
241776822,241804287,chr2,GAL3ST2,chr2:241776822-241804287,27465
24823637,24978723,chr15,SNRPN,chr15:24823637-24978723,155086
70315442,70346806,chr16,DDX19A-DT,chr16:70315442-70346806,31364
100679507,100694250,chr7,GIGYF1,chr7:100679507-100694250,14743
39406847,39409412,chr19,ZFP36,chr19:39406847-39409412,2565
7080214,7092540,chr12,C1R,chr12:7080214-7092540,12326
138494344,138594538,chr3,CEP70,chr3:138494344-138594538,100194
21077104,21077942,chr9,IFNB1,chr9:21077104-21077942,838
70454595,70480274,chr16,FCSK,chr16:70454595-70480274,25679
156011530,156254950,chr2,LINC01876,chr2:156011530-156254950,243420
87674860,87702233,chr6,AKIRIN2,chr6:87674860-87702233,27373
87590067,87667453,chr6,ORC3,chr6:87590067-87667453,77386
111611639,111884690,chr2,ANAPC1,chr2:111611639-111884690,273051
173232109,173235311,chr5,NKX2-5,chr5:173232109-173235311,3202
159865080,159973012,chr5,ADRA1B,chr5:159865080-159973012,107932
143332605,143333239,chr5,RPL7P21,chr5:143332605-143333239,634
177022696,177081189,chr5,ZNF346,chr5:177022696-177081189,58493
47565336,47584562,chr11,NDUFS3,chr11:47565336-47584562,19226
133262420,133276868,chr10,ADAM8,chr10:133262420-133276868,14448
28319200,28328685,chr17,TMEM97,chr17:28319200-28328685,9485
40679915,40693735,chr5,PTGER4,chr5:40679915-40693735,13820
470291,746105,chr9,KANK1,chr9:470291-746105,275814
47572197,47578976,chr11,KBTBD4,chr11:47572197-47578976,6779
238848032,238910534,chr2,TWIST2,chr2:238848032-238910534,62502
47589667,47594411,chr11,C1QTNF4,chr11:47589667-47594411,4744
47617315,47642607,chr11,MTCH2,chr11:47617315-47642607,25292
84491985,84499292,chr4,NKX6-1,chr4:84491985-84499292,7307
82422565,82430462,chr4,HNRNPDL,chr4:82422565-82430462,7897
158968640,159232659,chr2,TANC1,chr2:158968640-159232659,264019
133324072,133336935,chr10,CALY,chr10:133324072-133336935,12863
47716494,47767443,chr11,FNBP4,chr11:47716494-47767443,50949
151437046,151492379,chr5,SLC36A1,chr5:151437046-151492379,55333
26521709,26527404,chr6,HCG11,chr6:26521709-26527404,5695
39498895,39508481,chr19,DLL3,chr19:39498895-39508481,9586
27837880,27838375,chr6,H2AC15,chr6:27837880-27838375,495
30031713,30033003,chr6,ETF1P1,chr6:30031713-30033003,1290
128739292,128773400,chr7,CALU,chr7:128739292-128773400,34108
199269500,199471266,chr2,SATB2,chr2:199269500-199471266,201766
109713825,109770495,chr12,FAM222A,chr12:109713825-109770495,56670
109734166,109773508,chr12,FAM222A-AS1,chr12:109734166-109773508,39342
126704240,126960420,chr3,CHCHD6,chr3:126704240-126960420,256180
52032103,52033810,chr1,KTI12,chr1:52032103-52033810,1707
53946085,53968168,chr1,LRRC42,chr1:53946085-53968168,22083
46647551,46661182,chr19,DACT3,chr19:46647551-46661182,13631
72274552,72275159,chr1,GDI2P2,chr1:72274552-72275159,607
73305609,73355253,chr1,LINC01360,chr1:73305609-73355253,49644
112973272,113071962,chr4,ANK2-AS1,chr4:112973272-113071962,98690
158666675,158672255,chr4,C4orf46,chr4:158666675-158672255,5580
49679651,49710261,chr10,C10orf53,chr10:49679651-49710261,30610
57484534,57515780,chr11,SLC43A1,chr11:57484534-57515780,31246
62436297,62451804,chr1,USP1,chr1:62436297-62451804,15507
63048553,63086053,chr8,TTPA,chr8:63048553-63086053,37500
152116801,152175763,chr2,STAM2,chr2:152116801-152175763,58962
46005088,46030623,chr10,NCOA4,chr10:46005088-46030623,25535
75443054,75465497,chr16,TMEM170A,chr16:75443054-75465497,22443
77282019,77559966,chr1,AK5,chr1:77282019-77559966,277947
214931542,215138626,chr2,ABCA12,chr2:214931542-215138626,207084
74824534,74855029,chr8,PI15,chr8:74824534-74855029,30495
6583183,6604103,chr19,CD70,chr19:6583183-6604103,20920
129144707,129169699,chr7,TSPAN33,chr7:129144707-129169699,24992
6677704,6730562,chr19,C3,chr19:6677704-6730562,52858
41848146,41894053,chr15,SPTBN5,chr15:41848146-41894053,45907
1650629,1684867,chr17,PRPF8,chr17:1650629-1684867,34238
129188633,129213545,chr7,SMO,chr7:129188633-129213545,24912
16436943,16513745,chr10,PTER,chr10:16436943-16513745,76802
23439075,23442377,chr10,OTUD1,chr10:23439075-23442377,3302
79512533,79516440,chr10,EIF5AL1,chr10:79512533-79516440,3907
158709127,158723396,chr4,PPID,chr4:158709127-158723396,14269
49818279,49970203,chr10,PARG,chr10:49818279-49970203,151924
41960949,42264100,chr7,GLI3,chr7:41960949-42264100,303151
87891843,87894015,chr4,HSP90AB3P,chr4:87891843-87894015,2172
88007635,88077777,chr4,PKD2,chr4:88007635-88077777,70142
129748196,129786624,chr8,GSDMC,chr8:129748196-129786624,38428
44537125,44563029,chr15,EIF3J,chr15:44537125-44563029,25904
20363685,20383782,chr11,HTATIP2,chr11:20363685-20383782,20097
35638247,35642296,chr10,FZD8,chr10:35638247-35642296,4049
67701475,67833467,chr1,GNG12,chr1:67701475-67833467,131992
88090150,88231628,chr4,ABCG2,chr4:88090150-88231628,141478
1702816,1710377,chr17,TLCD2,chr17:1702816-1710377,7561
1742836,1755265,chr17,SERPINF2,chr17:1742836-1755265,12429
7754077,7778928,chr4,AFAP1-AS1,chr4:7754077-7778928,24851
59650764,59736002,chr10,SLC16A9,chr10:59650764-59736002,85238
78180866,78182046,chr4,SERBP1P5,chr4:78180866-78182046,1180
172641263,172691540,chr5,NEURL1B,chr5:172641263-172691540,50277
103928456,104052667,chr14,TDRD9,chr14:103928456-104052667,124211
216107464,216206303,chr2,XRCC5,chr2:216107464-216206303,98839
1762029,1777565,chr17,SERPINF1,chr17:1762029-1777565,15536
139475533,139482935,chr5,STING1,chr5:139475533-139482935,7402
24573268,24694193,chr7,PALS2,chr7:24573268-24694193,120925
64470129,64693058,chr1,CACHD1,chr1:64470129-64693058,222929
161083883,161105411,chr3,B3GALNT1,chr3:161083883-161105411,21528
1779485,1830634,chr17,SMYD4,chr17:1779485-1830634,51149
14145049,14974777,chr7,DGKB,chr7:14145049-14974777,829728
87439523,87459044,chr2,LINC01943,chr2:87439523-87459044,19521
1829702,1900082,chr17,RPA1,chr17:1829702-1900082,70380
158695916,159099916,chr5,EBF1,chr5:158695916-159099916,404000
32148359,32153083,chr6,PRRT1,chr6:32148359-32153083,4724
84925583,84997113,chr1,MCOLN2,chr1:84925583-84997113,71530
91102629,91111494,chr12,LUM,chr12:91102629-91111494,8865
104853287,104858574,chr2,POU3F3,chr2:104853287-104858574,5287
32153441,32163678,chr6,PPT2,chr6:32153441-32163678,10237
60419609,60479160,chr15,ICE2,chr15:60419609-60479160,59551
80408013,80483379,chr5,ZFYVE16,chr5:80408013-80483379,75366
62784132,62865516,chr1,ATG4C,chr1:62784132-62865516,81384
72121020,72126416,chr17,SOX9,chr17:72121020-72126416,5396
144352219,144354914,chr8,TMEM249,chr8:144352219-144354914,2695
72067099,72237203,chr17,SOX9-AS1,chr17:72067099-72237203,170104
32153845,32171978,chr6,PPT2-EGFL8,chr6:32153845-32171978,18133
49598884,49678163,chr17,SPOP,chr17:49598884-49678163,79279
1039152,1049119,chr10,IDI1,chr10:1039152-1049119,9967
32164595,32168281,chr6,EGFL8,chr6:32164595-32168281,3686
105209286,105315589,chr14,BRF1,chr14:105209286-105315589,106303
173707614,173746279,chr5,LINC01484,chr5:173707614-173746279,38665
120522664,120523443,chr12,RPL29P24,chr12:120522664-120523443,779
180459,181179,chr16,HBQ1,chr16:180459-181179,720
45863989,45873797,chr19,FOXA3,chr19:45863989-45873797,9808
84076331,84077931,chr1,PRKACB-DT,chr1:84076331-84077931,1600
45995461,46021318,chr19,CCDC61,chr19:45995461-46021318,25857
39692182,39763914,chr1,PPIE,chr1:39692182-39763914,71732
187341964,187448460,chr2,CALCRL,chr2:187341964-187448460,106496
165772904,165837462,chr3,BCHE,chr3:165772904-165837462,64558
45795713,45815308,chr19,RSPH6A,chr19:45795713-45815308,19595
177519789,177554563,chr5,FAM193B,chr5:177519789-177554563,34774
49064676,49070025,chr12,RHEBL1,chr12:49064676-49070025,5349
60347134,60402883,chr15,ANXA2,chr15:60347134-60402883,55749
175477062,175529742,chr5,SFXN1,chr5:175477062-175529742,52680
196967017,197311173,chr2,ANKRD44,chr2:196967017-197311173,344156
6709452,6709552,chr12,RNU6-781P,chr12:6709452-6709552,100
169013227,169037998,chr5,SLIT3-AS1,chr5:169013227-169037998,24771
163437569,163446151,chr5,CCNG1,chr5:163437569-163446151,8582
183078559,183100008,chr2,DUSP19,chr2:183078559-183100008,21449
87338511,87339035,chr2,IGKV3OR2-268,chr2:87338511-87339035,524
102794383,102868896,chr4,UBE2D3,chr4:102794383-102868896,74513
49788648,49835026,chr17,KAT7,chr17:49788648-49835026,46378
14966668,14972351,chr11,CALCA,chr11:14966668-14972351,5683
101770109,101780371,chr10,FGF8,chr10:101770109-101780371,10262
133663560,133739955,chr9,SARDH,chr9:133663560-133739955,76395
129904465,130186634,chr5,CHSY3,chr5:129904465-130186634,282169
73974672,73982843,chr11,UCP2,chr11:73974672-73982843,8171
116056925,116276803,chr10,GFRA1,chr10:116056925-116276803,219878
161424332,161985282,chr2,SLC4A10,chr2:161424332-161985282,560950
83865024,83999150,chr1,TTLL7,chr1:83865024-83999150,134126
53225724,53251637,chr8,OPRK1,chr8:53225724-53251637,25913
49990005,49995224,chr17,DLX3,chr17:49990005-49995224,5219
6772512,6778455,chr12,LAG3,chr12:6772512-6778455,5943
86965345,86971311,chr10,ADIRF-AS1,chr10:86965345-86971311,5966
139517434,139539829,chr3,RBP1,chr3:139517434-139539829,22395
57940833,57947706,chr19,ZNF256,chr19:57940833-57947706,6873
87094161,87191465,chr10,SHLD2,chr10:87094161-87191465,97304
132750819,132807241,chr5,SEPTIN8,chr5:132750819-132807241,56422
49889654,49929539,chr19,IL4I1,chr19:49889654-49929539,39885
27504174,27543207,chr10,RAB18,chr10:27504174-27543207,39033
58882868,58931897,chr1,LINC02777,chr1:58882868-58931897,49029
85649417,85708433,chr1,ZNHIT6,chr1:85649417-85708433,59016
6828407,6839847,chr12,P3H3,chr12:6828407-6839847,11440
112149865,112215377,chr10,GPAM,chr10:112149865-112215377,65512
75084326,75206267,chr6,COL12A1,chr6:75084326-75206267,121941
81339183,81345966,chr17,RENO1,chr17:81339183-81345966,6783
81400716,81400778,chr17,MIR4740,chr17:81400716-81400778,62
81451104,81451188,chr17,MIR3186,chr17:81451104-81451188,84
81480523,81481570,chr17,LINC01971,chr17:81480523-81481570,1047
14877440,14892231,chr11,CYP2R1,chr11:14877440-14892231,14791
170990823,171231314,chr2,TLK1,chr2:170990823-171231314,240491
143184917,143223874,chr4,USP38,chr4:143184917-143223874,38957
31318495,31529814,chr10,ZEB1,chr10:31318495-31529814,211319
83899115,83951445,chr16,MLYCD,chr16:83899115-83951445,52330
23047062,23057538,chr14,CDH24,chr14:23047062-23057538,10476
87328880,87348923,chr1,LMO4,chr1:87328880-87348923,20043
141228726,141367753,chr3,PXYLP1,chr3:141228726-141367753,139027
17170083,17170189,chr17,RNU6-767P,chr17:17170083-17170189,106
85156889,85201016,chr1,SYDE2,chr1:85156889-85201016,44127
17246616,17281273,chr17,COPS3,chr17:17246616-17281273,34657
179911651,180072113,chr5,RNF130,chr5:179911651-180072113,160462
218859805,218874233,chr2,WNT6,chr2:218859805-218874233,14428
53974969,53976031,chr1,HNRNPA3P12,chr1:53974969-53976031,1062
76074746,76634603,chr1,ST6GALNAC3,chr1:76074746-76634603,559857
136818647,136855888,chr3,SLC35G2,chr3:136818647-136855888,37241
37248118,37347031,chr10,LINC00993,chr10:37248118-37347031,98913
55066359,55215364,chr1,USP24,chr1:55066359-55215364,149005
50511600,50514690,chr19,ASPDH,chr19:50511600-50514690,3090
6924463,6942321,chr12,ATN1,chr12:6924463-6942321,17858
17303335,17347663,chr17,NT5M,chr17:17303335-17347663,44328
17383377,17384012,chr17,RPL13P12,chr17:17383377-17384012,635
6946468,6961316,chr12,PTPN6,chr12:6946468-6961316,14848
50819146,50823787,chr19,KLK1,chr19:50819146-50823787,4641
75252924,75284948,chr6,TMEM30A,chr6:75252924-75284948,32024
169861303,169980495,chr5,INSYN2B,chr5:169861303-169980495,119192
136975298,137598379,chr5,SPOCK1,chr5:136975298-137598379,623081
97840912,97923497,chr5,LINC02234,chr5:97840912-97923497,82585
130136391,130184521,chr10,GLRX3,chr10:130136391-130184521,48130
13586939,13630859,chr10,PRPF18,chr10:13586939-13630859,43920
170864875,170870208,chr3,RPL22L1,chr3:170864875-170870208,5333
36334453,36379201,chr19,ZFP14,chr19:36334453-36379201,44748
6970913,6997428,chr12,EMG1,chr12:6970913-6997428,26515
36534774,36605276,chr19,ZNF529,chr19:36534774-36605276,70502
169447867,169477052,chr3,MECOM-AS1,chr3:169447867-169477052,29185
11011708,11012006,chr19,RN7SL192P,chr19:11011708-11012006,298
11089462,11133820,chr19,LDLR,chr19:11089462-11133820,44358
34579487,34639318,chr17,TMEM132E,chr17:34579487-34639318,59831
6867119,6870948,chr12,TPI1,chr12:6867119-6870948,3829
14081843,14398983,chr9,NFIB,chr9:14081843-14398983,317140
31471585,31477960,chr16,TGFB1I1,chr16:31471585-31477960,6375
130344816,130368730,chr7,CPA5,chr7:130344816-130368730,23914
236165236,236168386,chr2,GBX2,chr2:236165236-236168386,3150
21197954,21214176,chr17,TMEM11,chr17:21197954-21214176,16222
187464230,187565760,chr2,TFPI,chr2:187464230-187565760,101530
65833834,65856896,chr11,SNX32,chr11:65833834-65856896,23062
161500885,161507705,chr2,AHCTF1P1,chr2:161500885-161507705,6820
132416805,132646582,chr2,GPR39,chr2:132416805-132646582,229777
130730697,130734207,chr7,KLF14,chr7:130730697-130734207,3510
167284799,168264157,chr5,TENM2,chr5:167284799-168264157,979358
79898840,79923702,chr15,ST20,chr15:79898840-79923702,24862
176495255,176819180,chr2,LINC01117,chr2:176495255-176819180,323925
79922771,79926993,chr15,ST20-AS1,chr15:79922771-79926993,4222
203867771,203873965,chr2,CTLA4,chr2:203867771-203873965,6194
98211439,98215457,chr7,BHLHA15,chr7:98211439-98215457,4018
40440844,40444335,chr19,SERTAD3,chr19:40440844-40444335,3491
42871521,42874060,chr10,LINC02623,chr10:42871521-42874060,2539
146110566,146182696,chr5,LARS1,chr5:146110566-146182696,72130
43077064,43130351,chr10,RET,chr10:43077064-43130351,53287
171783405,171999859,chr2,SLC25A12,chr2:171783405-171999859,216454
6794134,6826770,chr7,CCZ1B,chr7:6794134-6826770,32636
110873263,111038470,chr9,LPAR1,chr9:110873263-111038470,165207
43194535,43267065,chr10,RASGEF1A,chr10:43194535-43267065,72530
69801880,69964275,chr10,COL13A1,chr10:69801880-69964275,162395
92224818,92896473,chr11,FAT3,chr11:92224818-92896473,671655
29858357,29863414,chr16,CDIPT,chr16:29858357-29863414,5057
100889994,100896974,chr7,ACHE,chr7:100889994-100896974,6980
76214040,76283783,chr4,FAM47E,chr4:76214040-76283783,69743
29900375,29919864,chr16,ASPHD1,chr16:29900375-29919864,19489
77881348,77889539,chr1,NEXN-AS1,chr1:77881348-77889539,8191
99542387,99568825,chr6,CCNC,chr6:99542387-99568825,26438
55158661,55166722,chr19,DNAAF3,chr19:55158661-55166722,8061
29905012,29926236,chr16,KCTD13,chr16:29905012-29926236,21224
76158737,76234536,chr4,SCARB2,chr4:76158737-76234536,75799
119557086,119673453,chr8,ENPP2,chr8:119557086-119673453,116367
22625075,22690665,chr12,ETNK1,chr12:22625075-22690665,65590
52633168,52669683,chr1,SHISAL2A,chr1:52633168-52669683,36515
86571181,86696311,chr1,CLCA4-AS1,chr1:86571181-86696311,125130
93866284,93879918,chr1,DNTTIP2,chr1:93866284-93879918,13634
167065831,167066320,chr3,PPIAP74,chr3:167065831-167066320,489
9573670,9593457,chr11,WEE1,chr11:9573670-9593457,19787
60914158,60923443,chr11,TMEM109,chr11:60914158-60923443,9285
60924460,60937159,chr11,TMEM132A,chr11:60924460-60937159,12699
44678420,44700928,chr4,GUF1,chr4:44678420-44700928,22508
60971680,61020377,chr11,CD6,chr11:60971680-61020377,48697
65194760,65211473,chr15,CILP,chr15:65194760-65211473,16713
44682200,44726588,chr4,GNPDA2,chr4:44682200-44726588,44388
65296051,65296166,chr15,RNU5A-1,chr15:65296051-65296166,115
130111669,130201336,chr3,LINC02021,chr3:130111669-130201336,89667
23685400,23687305,chr15,NDN,chr15:23685400-23687305,1905
38386207,38409527,chr8,LETM2,chr8:38386207-38409527,23320
140941830,140980995,chr3,SLC25A36,chr3:140941830-140980995,39165
1776712,1793700,chr16,SPSB3,chr16:1776712-1793700,16988
60937060,60952653,chr11,SLC15A3,chr11:60937060-60952653,15593
170357678,170396835,chr3,SKIL,chr3:170357678-170396835,39157
22419444,22727613,chr7,STEAP1B,chr7:22419444-22727613,308169
152835131,152841439,chr3,P2RY1,chr3:152835131-152841439,6308
180100795,180209211,chr5,RASGEF1C,chr5:180100795-180209211,108416
180868141,180982753,chr3,FXR1,chr3:180868141-180982753,114612
76611376,76906114,chr9,PRUNE2,chr9:76611376-76906114,294738
3671083,3797792,chr11,NUP98,chr11:3671083-3797792,126709
46652915,46678190,chr6,SLC25A27,chr6:46652915-46678190,25275
40058290,40093867,chr17,THRA,chr17:40058290-40093867,35577
170928464,170967130,chr2,GORASP2,chr2:170928464-170967130,38666
169583636,169604778,chr5,SPDL1,chr5:169583636-169604778,21142
128091200,128195677,chr2,UGGT1,chr2:128091200-128195677,104477
136868652,137020255,chr7,CHRM2,chr7:136868652-137020255,151603
17042457,17217679,chr17,MPRIP,chr17:17042457-17217679,175222
139025706,139036042,chr7,ZC3HAV1L,chr7:139025706-139036042,10336
54849627,54887195,chr1,DHCR24,chr1:54849627-54887195,37568
172828736,172829176,chr3,ATP5MC1P4,chr3:172828736-172829176,440
171058414,171460408,chr3,TNIK,chr3:171058414-171460408,401994
153337705,153357422,chr2,LINC01850,chr2:153337705-153357422,19717
86288704,86320711,chr1,LINC02795,chr1:86288704-86320711,32007
154190730,154420984,chr5,GALNT10,chr5:154190730-154420984,230254
70755035,70773251,chr16,VAC14-AS1,chr16:70755035-70773251,18216
52010999,52019095,chr15,MAPK6-DT,chr15:52010999-52019095,8096
4269771,4305353,chr12,CCND2,chr12:4269771-4305353,35582
143716340,143722458,chr8,MAPK15,chr8:143716340-143722458,6118
151181052,151224093,chr5,CCDC69,chr5:151181052-151224093,43041
10743786,10769351,chr16,NUBP1,chr16:10743786-10769351,25565
55743122,55757264,chr12,GDF11,chr12:55743122-55757264,14142
143723933,143738234,chr8,FAM83H,chr8:143723933-143738234,14301
122301303,122310691,chr7,FEZF1,chr7:122301303-122310691,9388
33441156,33447596,chr9,AQP3,chr9:33441156-33447596,6440
143733083,143733153,chr8,MIR4664,chr8:143733083-143733153,70
122064583,122144308,chr7,AASS,chr7:122064583-122144308,79725
10760919,10818794,chr16,TVP23A,chr16:10760919-10818794,57875
54998933,55017172,chr1,BSND,chr1:54998933-55017172,18239
4094707,4138932,chr11,RRM1,chr11:4094707-4138932,44225
136881912,136926607,chr9,TRAF2,chr9:136881912-136926607,44695
47220822,47232766,chr19,BBC3,chr19:47220822-47232766,11944
178859953,178888122,chr5,ZNF354B,chr5:178859953-178888122,28169
16324826,16328685,chr19,KLF2,chr19:16324826-16328685,3859
113876282,114056593,chr9,ZNF618,chr9:113876282-114056593,180311
101295419,101305737,chr15,SNRPA1-DT,chr15:101295419-101305737,10318
39064710,39288315,chr9,CNTNAP3,chr9:39064710-39288315,223605
101175727,101252048,chr15,CHSY1,chr15:101175727-101252048,76321
178208471,178232802,chr5,PHYKPL,chr5:178208471-178232802,24331
101602786,101614531,chr15,LINC02348,chr15:101602786-101614531,11745
103471381,103989658,chr7,RELN,chr7:103471381-103989658,518277
68178857,68256237,chr2,PPP3R1,chr2:68178857-68256237,77380
101653596,101724473,chr15,TARS3,chr15:101653596-101724473,70877
12961541,12989597,chr11,LINC00958,chr11:12961541-12989597,28056
124001670,124033301,chr9,LHX2,chr9:124001670-124033301,31631
218059155,218065729,chr2,CXCR2P1,chr2:218059155-218065729,6574
