chrom,source,type,start,end,score,strand,phase,ID,bound_end,bound_start,description,feature_type,region,length,segment_id,gene_symbol
chr12,Regulatory_Build,promoter,39614800,39622201,.,.,.,promoter:ENSR00000050809,39625799,39613602,Predicted promoter,Promoter,"[39614800, 39622201]",7401,chr12:39614800-39622201,ABCD2
chr12,Regulatory_Build,promoter,40103400,40108000,.,.,.,promoter:ENSR00000050827,40108000,40102802,Predicted promoter,Promoter,"[40103400, 40108000]",4600,chr12:40103400-40108000,SLC2A13
chr12,Regulatory_Build,promoter,42324600,42328001,.,.,.,promoter:ENSR00000050936,42335999,42324202,Predicted promoter,Promoter,"[42324600, 42328001]",3401,chr12:42324600-42328001,PPHLN1
chr12,Regulatory_Build,promoter,43757400,43761001,.,.,.,promoter:ENSR00000051069,43764199,43757002,Predicted promoter,Promoter,"[43757400, 43761001]",3601,chr12:43757400-43761001,PUS7L
chr12,Regulatory_Build,promoter,43757400,43761001,.,.,.,promoter:ENSR00000051069,43764199,43757002,Predicted promoter,Promoter,"[43757400, 43761001]",3601,chr12:43757400-43761001,IRAK4
chr12,Regulatory_Build,promoter,43804400,43807801,.,.,.,promoter:ENSR00000051071,43809199,43802802,Predicted promoter,Promoter,"[43804400, 43807801]",3401,chr12:43804400-43807801,TWF1
chr12,Regulatory_Build,promoter,44873400,44877600,.,.,.,promoter:ENSR00000051099,44877600,44872802,Predicted promoter,Promoter,"[44873400, 44877600]",4200,chr12:44873400-44877600,NELL2
chr12,Regulatory_Build,promoter,45723800,45733601,.,.,.,promoter:ENSR00000051181,45735799,45717402,Predicted promoter,Promoter,"[45723800, 45733601]",9801,chr12:45723800-45733601,ARID2
chr12,Regulatory_Build,promoter,45987200,45993201,.,.,.,promoter:ENSR00000051198,45993799,45970402,Predicted promoter,Promoter,"[45987200, 45993201]",6001,chr12:45987200-45993201,SCAF11
chr12,Regulatory_Build,promoter,46825600,46826400,.,.,.,promoter:ENSR00000456678,46826400,46825402,Predicted promoter,Promoter,"[46825600, 46826400]",800,chr12:46825600-46826400,SLC38A4
chr12,Regulatory_Build,promoter,47076000,47082001,.,.,.,promoter:ENSR00000456739,47089399,47075202,Predicted promoter,Promoter,"[47076000, 47082001]",6001,chr12:47076000-47082001,PCED1B
chr12,Regulatory_Build,promoter,47076000,47082001,.,.,.,promoter:ENSR00000456739,47089399,47075202,Predicted promoter,Promoter,"[47076000, 47082001]",6001,chr12:47076000-47082001,AMIGO2
chr12,Regulatory_Build,promoter,47210400,47221001,.,.,.,promoter:ENSR00000456774,47230399,47201202,Predicted promoter,Promoter,"[47210400, 47221001]",10601,chr12:47210400-47221001,PCED1B
chr12,Regulatory_Build,promoter,47704800,47708601,.,.,.,promoter:ENSR00000051426,47711199,47702802,Predicted promoter,Promoter,"[47704800, 47708601]",3801,chr12:47704800-47708601,RPAP3
chr12,Regulatory_Build,promoter,47772001,47775001,.,.,.,promoter:ENSR00000051447,47780999,47772001,Predicted promoter,Promoter,"[47772001, 47775001]",3000,chr12:47772001-47775001,SLC48A1
chr12,Regulatory_Build,promoter,47902200,47906200,.,.,.,promoter:ENSR00000051473,47906200,47899402,Predicted promoter,Promoter,"[47902200, 47906200]",4000,chr12:47902200-47906200,VDR
chr12,Regulatory_Build,promoter,48118600,48121401,.,.,.,promoter:ENSR00000051494,48121599,48118202,Predicted promoter,Promoter,"[48118600, 48121401]",2801,chr12:48118600-48121401,PFKM
chr12,Regulatory_Build,promoter,48122401,48125200,.,.,.,promoter:ENSR00000456998,48125200,48122401,Predicted promoter,Promoter,"[48122401, 48125200]",2799,chr12:48122401-48125200,PFKM
chr12,Regulatory_Build,promoter,49068800,49070801,.,.,.,promoter:ENSR00001190994,49070999,49068602,Predicted promoter,Promoter,"[49068800, 49070801]",2001,chr12:49068800-49070801,RHEBL1
chr12,Regulatory_Build,promoter,49108400,49111801,.,.,.,promoter:ENSR00000051576,49111999,49105202,Predicted promoter,Promoter,"[49108400, 49111801]",3401,chr12:49108400-49111801,LMBR1L
chr12,Regulatory_Build,promoter,49128600,49133601,.,.,.,promoter:ENSR00000051578,49134799,49127002,Predicted promoter,Promoter,"[49128600, 49133601]",5001,chr12:49128600-49133601,TUBA1C
chr12,Regulatory_Build,promoter,49263600,49269201,.,.,.,promoter:ENSR00000051600,49270999,49259202,Predicted promoter,Promoter,"[49263600, 49269201]",5601,chr12:49263600-49269201,TUBA1C
chr12,Regulatory_Build,promoter,49365800,49369601,.,.,.,promoter:ENSR00000051616,49370999,49363602,Predicted promoter,Promoter,"[49365800, 49369601]",3801,chr12:49365800-49369601,SPATS2
chr12,Regulatory_Build,promoter,49902800,49904601,.,.,.,promoter:ENSR00000051689,49905799,49901202,Predicted promoter,Promoter,"[49902800, 49904601]",1801,chr12:49902800-49904601,FAIM2
chr12,Regulatory_Build,promoter,49950400,49951401,.,.,.,promoter:ENSR00000457467,49953399,49947602,Predicted promoter,Promoter,"[49950400, 49951401]",1001,chr12:49950400-49951401,AQP2
chr12,Regulatory_Build,promoter,49961400,49962201,.,.,.,promoter:ENSR00000457477,49962293,49959002,Predicted promoter,Promoter,"[49961400, 49962201]",801,chr12:49961400-49962201,AQP5
chr12,Regulatory_Build,promoter,50056400,50060201,.,.,.,promoter:ENSR00000051714,50064799,50055402,Predicted promoter,Promoter,"[50056400, 50060201]",3801,chr12:50056400-50060201,ASIC1
chr12,Regulatory_Build,promoter,50103800,50105601,.,.,.,promoter:ENSR00000457524,50106199,50101402,Predicted promoter,Promoter,"[50103800, 50105601]",1801,chr12:50103800-50105601,GPD1
chr12,Regulatory_Build,promoter,50762000,50766201,.,.,.,promoter:ENSR00000051816,50769599,50760402,Predicted promoter,Promoter,"[50762000, 50766201]",4201,chr12:50762000-50766201,ATF1
chr12,Regulatory_Build,promoter,52232600,52235601,.,.,.,promoter:ENSR00000458094,52238999,52225602,Predicted promoter,Promoter,"[52232600, 52235601]",3001,chr12:52232600-52235601,KRT7
chr12,Regulatory_Build,promoter,53103200,53104201,.,.,.,promoter:ENSR00001191279,53107799,53101602,Predicted promoter,Promoter,"[53103200, 53104201]",1001,chr12:53103200-53104201,SOAT2
chr12,Regulatory_Build,promoter,53179200,53183001,.,.,.,promoter:ENSR00000052157,53184799,53178602,Predicted promoter,Promoter,"[53179200, 53183001]",3801,chr12:53179200-53183001,CSAD
chr12,Regulatory_Build,promoter,53179200,53183001,.,.,.,promoter:ENSR00000052157,53184799,53178602,Predicted promoter,Promoter,"[53179200, 53183001]",3801,chr12:53179200-53183001,ZNF740
chr12,Regulatory_Build,promoter,53216200,53224801,.,.,.,promoter:ENSR00000052164,53226799,53213002,Predicted promoter,Promoter,"[53216200, 53224801]",8601,chr12:53216200-53224801,RARG
chr12,Regulatory_Build,promoter,53229800,53235801,.,.,.,promoter:ENSR00000052166,53237399,53227402,Predicted promoter,Promoter,"[53229800, 53235801]",6001,chr12:53229800-53235801,RARG
chr12,Regulatory_Build,promoter,53294800,53301401,.,.,.,promoter:ENSR00000268418,53302799,53294202,Predicted promoter,Promoter,"[53294800, 53301401]",6601,chr12:53294800-53301401,PFDN5
chr12,Regulatory_Build,promoter,53989000,53991601,.,.,.,promoter:ENSR00000052277,53992599,53987002,Predicted promoter,Promoter,"[53989000, 53991601]",2601,chr12:53989000-53991601,HOXC6
chr12,Regulatory_Build,promoter,53993600,54003001,.,.,.,promoter:ENSR00000268436,54003799,53993002,Predicted promoter,Promoter,"[53993600, 54003001]",9401,chr12:53993600-54003001,HOXC5
chr12,Regulatory_Build,promoter,54016000,54022201,.,.,.,promoter:ENSR00000052281,54030199,54015602,Predicted promoter,Promoter,"[54016000, 54022201]",6201,chr12:54016000-54022201,HOXC4
chr12,Regulatory_Build,promoter,54016000,54022201,.,.,.,promoter:ENSR00000052281,54030199,54015602,Predicted promoter,Promoter,"[54016000, 54022201]",6201,chr12:54016000-54022201,HOXC6
chr12,Regulatory_Build,promoter,54028200,54030201,.,.,.,promoter:ENSR00000458662,54031599,54022002,Predicted promoter,Promoter,"[54028200, 54030201]",2001,chr12:54028200-54030201,HOXC6
chr12,Regulatory_Build,promoter,54032800,54034401,.,.,.,promoter:ENSR00000968590,54034799,54032402,Predicted promoter,Promoter,"[54032800, 54034401]",1601,chr12:54032800-54034401,HOXC5
chr12,Regulatory_Build,promoter,54052800,54055800,.,.,.,promoter:ENSR00000052292,54055800,54050202,Predicted promoter,Promoter,"[54052800, 54055800]",3000,chr12:54052800-54055800,HOXC4
chr12,Regulatory_Build,promoter,54187401,54189801,.,.,.,promoter:ENSR00000052314,54192199,54187401,Predicted promoter,Promoter,"[54187401, 54189801]",2400,chr12:54187401-54189801,SMUG1
chr12,Regulatory_Build,promoter,54363600,54364601,.,.,.,promoter:ENSR00000458760,54395799,54354802,Predicted promoter,Promoter,"[54363600, 54364601]",1001,chr12:54363600-54364601,GPR84
chr12,Regulatory_Build,promoter,54382800,54384801,.,.,.,promoter:ENSR00000458746,54395799,54359602,Predicted promoter,Promoter,"[54382800, 54384801]",2001,chr12:54382800-54384801,ZNF385A
chr12,Regulatory_Build,promoter,54385200,54385801,.,.,.,promoter:ENSR00000458750,54395799,54359602,Predicted promoter,Promoter,"[54385200, 54385801]",601,chr12:54385200-54385801,ZNF385A
chr12,Regulatory_Build,promoter,54389600,54392201,.,.,.,promoter:ENSR00001191396,54395799,54359602,Predicted promoter,Promoter,"[54389600, 54392201]",2601,chr12:54389600-54392201,ZNF385A
chr12,Regulatory_Build,promoter,54411400,54422201,.,.,.,promoter:ENSR00000052365,54433799,54406802,Predicted promoter,Promoter,"[54411400, 54422201]",10801,chr12:54411400-54422201,NCKAP1L
chr12,Regulatory_Build,promoter,54429200,54429801,.,.,.,promoter:ENSR00000458775,54433799,54407402,Predicted promoter,Promoter,"[54429200, 54429801]",601,chr12:54429200-54429801,NCKAP1L
chr12,Regulatory_Build,promoter,54472600,54474601,.,.,.,promoter:ENSR00000052373,54476799,54472402,Predicted promoter,Promoter,"[54472600, 54474601]",2001,chr12:54472600-54474601,GTSF1
chr12,Regulatory_Build,promoter,54497000,54499601,.,.,.,promoter:ENSR00000052376,54505999,54496202,Predicted promoter,Promoter,"[54497000, 54499601]",2601,chr12:54497000-54499601,NCKAP1L
chr12,Regulatory_Build,promoter,54979800,54986001,.,.,.,promoter:ENSR00000458903,54986999,54965802,Predicted promoter,Promoter,"[54979800, 54986001]",6201,chr12:54979800-54986001,TESPA1
chr12,Regulatory_Build,promoter,55019600,55020401,.,.,.,promoter:ENSR00000458916,55020422,55019402,Predicted promoter,Promoter,"[55019600, 55020401]",801,chr12:55019600-55020401,NEUROD4
chr12,Regulatory_Build,promoter,55742400,55746601,.,.,.,promoter:ENSR00000052444,55747999,55741602,Predicted promoter,Promoter,"[55742400, 55746601]",4201,chr12:55742400-55746601,GDF11
chr12,Regulatory_Build,promoter,55825600,55832601,.,.,.,promoter:ENSR00000052449,55833599,55823002,Predicted promoter,Promoter,"[55825600, 55832601]",7001,chr12:55825600-55832601,DNAJC14
chr12,Regulatory_Build,promoter,55964001,55968401,.,.,.,promoter:ENSR00000052462,55968599,55964001,Predicted promoter,Promoter,"[55964001, 55968401]",4400,chr12:55964001-55968401,PMEL
chr12,Regulatory_Build,promoter,56151400,56153601,.,.,.,promoter:ENSR00000459126,56154599,56150002,Predicted promoter,Promoter,"[56151400, 56153601]",2201,chr12:56151400-56153601,MYL6B
chr12,Regulatory_Build,promoter,56332600,56335401,.,.,.,promoter:ENSR00000459178,56341199,56331802,Predicted promoter,Promoter,"[56332600, 56335401]",2801,chr12:56332600-56335401,PAN2
chr12,Regulatory_Build,promoter,56682600,56690201,.,.,.,promoter:ENSR00000052539,56690799,56678802,Predicted promoter,Promoter,"[56682600, 56690201]",7601,chr12:56682600-56690201,PTGES3
chr12,Regulatory_Build,promoter,56750600,56753001,.,.,.,promoter:ENSR00000968861,56753199,56747602,Predicted promoter,Promoter,"[56750600, 56753001]",2401,chr12:56750600-56753001,HSD17B6
chr12,Regulatory_Build,promoter,57109200,57113201,.,.,.,promoter:ENSR00000052601,57114199,57107402,Predicted promoter,Promoter,"[57109200, 57113201]",4001,chr12:57109200-57113201,STAT6
chr12,Regulatory_Build,promoter,57126800,57137001,.,.,.,promoter:ENSR00000052605,57165199,57126542,Predicted promoter,Promoter,"[57126800, 57137001]",10201,chr12:57126800-57137001,STAT6
chr12,Regulatory_Build,promoter,57235400,57237201,.,.,.,promoter:ENSR00001191521,57243199,57233802,Predicted promoter,Promoter,"[57235400, 57237201]",1801,chr12:57235400-57237201,NDUFA4L2
chr12,Regulatory_Build,promoter,57238000,57241201,.,.,.,promoter:ENSR00000268613,57245799,57235602,Predicted promoter,Promoter,"[57238000, 57241201]",3201,chr12:57238000-57241201,NDUFA4L2
chr12,Regulatory_Build,promoter,57429200,57432001,.,.,.,promoter:ENSR00000052659,57432399,57427602,Predicted promoter,Promoter,"[57429200, 57432001]",2801,chr12:57429200-57432001,R3HDM2
chr12,Regulatory_Build,promoter,57475400,57481601,.,.,.,promoter:ENSR00000052669,57483999,57471802,Predicted promoter,Promoter,"[57475400, 57481601]",6201,chr12:57475400-57481601,ARHGAP9
chr12,Regulatory_Build,promoter,57487400,57489601,.,.,.,promoter:ENSR00000052672,57489999,57487202,Predicted promoter,Promoter,"[57487400, 57489601]",2201,chr12:57487400-57489601,ARHGAP9
chr12,Regulatory_Build,promoter,57517800,57524801,.,.,.,promoter:ENSR00000052677,57525999,57516202,Predicted promoter,Promoter,"[57517800, 57524801]",7001,chr12:57517800-57524801,DDIT3
chr12,Regulatory_Build,promoter,57548000,57551601,.,.,.,promoter:ENSR00000052680,57553599,57547202,Predicted promoter,Promoter,"[57548000, 57551601]",3601,chr12:57548000-57551601,KIF5A
chr12,Regulatory_Build,promoter,57590400,57592601,.,.,.,promoter:ENSR00000052687,57593599,57589002,Predicted promoter,Promoter,"[57590400, 57592601]",2201,chr12:57590400-57592601,PIP4K2C
chr12,Regulatory_Build,promoter,57619401,57619600,.,.,.,promoter:ENSR00000459527,57619600,57619401,Predicted promoter,Promoter,"[57619401, 57619600]",199,chr12:57619401-57619600,SLC26A10
chr12,Regulatory_Build,promoter,57940600,57942801,.,.,.,promoter:ENSR00000052728,57944999,57933602,Predicted promoter,Promoter,"[57940600, 57942801]",2201,chr12:57940600-57942801,ATP23
chr12,Regulatory_Build,promoter,58915200,58921601,.,.,.,promoter:ENSR00000052826,58926599,58913802,Predicted promoter,Promoter,"[58915200, 58921601]",6401,chr12:58915200-58921601,LRIG3
chr12,Regulatory_Build,promoter,62932600,62935801,.,.,.,promoter:ENSR00000053047,62935999,62928402,Predicted promoter,Promoter,"[62932600, 62935801]",3201,chr12:62932600-62935801,PPM1H
chr12,Regulatory_Build,promoter,64757000,64760601,.,.,.,promoter:ENSR00000053222,64762199,64739002,Predicted promoter,Promoter,"[64757000, 64760601]",3601,chr12:64757000-64760601,GNS
chr12,Regulatory_Build,promoter,65168401,65174201,.,.,.,promoter:ENSR00000268861,65176199,65168401,Predicted promoter,Promoter,"[65168401, 65174201]",5800,chr12:65168401-65174201,LEMD3
chr12,Regulatory_Build,promoter,65277800,65281201,.,.,.,promoter:ENSR00000053261,65283199,65276802,Predicted promoter,Promoter,"[65277800, 65281201]",3401,chr12:65277800-65281201,MSRB3
chr12,Regulatory_Build,promoter,65822200,65830401,.,.,.,promoter:ENSR00000053339,65833199,65821202,Predicted promoter,Promoter,"[65822200, 65830401]",8201,chr12:65822200-65830401,HMGA2
chr12,Regulatory_Build,promoter,66301400,66305201,.,.,.,promoter:ENSR00000053429,66305999,66301202,Predicted promoter,Promoter,"[66301400, 66305201]",3801,chr12:66301400-66305201,HELB
chr12,Regulatory_Build,promoter,67267800,67272201,.,.,.,promoter:ENSR00000053466,67279399,67267602,Predicted promoter,Promoter,"[67267800, 67272201]",4401,chr12:67267800-67272201,CAND1
chr12,Regulatory_Build,promoter,67647400,67652801,.,.,.,promoter:ENSR00000053514,67668399,67647002,Predicted promoter,Promoter,"[67647400, 67652801]",5401,chr12:67647400-67652801,DYRK2
chr12,Regulatory_Build,promoter,68331000,68333401,.,.,.,promoter:ENSR00000053593,68334799,68325802,Predicted promoter,Promoter,"[68331000, 68333401]",2401,chr12:68331000-68333401,MDM1
chr12,Regulatory_Build,promoter,68609600,68615401,.,.,.,promoter:ENSR00000053644,68624599,68607802,Predicted promoter,Promoter,"[68609600, 68615401]",5801,chr12:68609600-68615401,RAP1B
chr12,Regulatory_Build,promoter,68745400,68748801,.,.,.,promoter:ENSR00000969943,68750599,68742802,Predicted promoter,Promoter,"[68745400, 68748801]",3401,chr12:68745400-68748801,SLC35E3
chr12,Regulatory_Build,promoter,68806800,68813801,.,.,.,promoter:ENSR00000053671,68815599,68806402,Predicted promoter,Promoter,"[68806800, 68813801]",7001,chr12:68806800-68813801,MDM2
chr12,Regulatory_Build,promoter,68930600,68934200,.,.,.,promoter:ENSR00000053682,68934200,68930202,Predicted promoter,Promoter,"[68930600, 68934200]",3600,chr12:68930600-68934200,CPM
chr12,Regulatory_Build,promoter,69238400,69242401,.,.,.,promoter:ENSR00000970004,69248599,69237802,Predicted promoter,Promoter,"[69238400, 69242401]",4001,chr12:69238400-69242401,CPSF6
chr12,Regulatory_Build,promoter,69359000,69361601,.,.,.,promoter:ENSR00001192056,69361799,69355802,Predicted promoter,Promoter,"[69359000, 69361601]",2601,chr12:69359000-69361601,YEATS4
chr12,Regulatory_Build,promoter,69738001,69741201,.,.,.,promoter:ENSR00000053799,69741399,69738001,Predicted promoter,Promoter,"[69738001, 69741201]",3200,chr12:69738001-69741201,RAB3IP
chr12,Regulatory_Build,promoter,69778800,69780001,.,.,.,promoter:ENSR00000461900,69780283,69778602,Predicted promoter,Promoter,"[69778800, 69780001]",1201,chr12:69778800-69780001,RAB3IP
chr12,Regulatory_Build,promoter,70605601,70610801,.,.,.,promoter:ENSR00000053859,70613399,70605601,Predicted promoter,Promoter,"[70605601, 70610801]",5200,chr12:70605601-70610801,PTPRB
chr12,Regulatory_Build,promoter,70634401,70637601,.,.,.,promoter:ENSR00000462071,70637799,70634401,Predicted promoter,Promoter,"[70634401, 70637601]",3200,chr12:70634401-70637601,PTPRB
chr12,Regulatory_Build,promoter,70754001,70754801,.,.,.,promoter:ENSR00000462100,70754999,70754001,Predicted promoter,Promoter,"[70754001, 70754801]",800,chr12:70754001-70754801,PTPRR
chr12,Regulatory_Build,promoter,70920600,70921000,.,.,.,promoter:ENSR00000462131,70921000,70920202,Predicted promoter,Promoter,"[70920600, 70921000]",400,chr12:70920600-70921000,PTPRR
chr12,Regulatory_Build,promoter,71155600,71158601,.,.,.,promoter:ENSR00000462178,71159199,71155288,Predicted promoter,Promoter,"[71155600, 71158601]",3001,chr12:71155600-71158601,TSPAN8
chr12,Regulatory_Build,promoter,71438800,71441001,.,.,.,promoter:ENSR00000053915,71441589,71438602,Predicted promoter,Promoter,"[71438800, 71441001]",2201,chr12:71438800-71441001,LGR5
chr12,Regulatory_Build,promoter,71438800,71441001,.,.,.,promoter:ENSR00000053915,71441589,71438602,Predicted promoter,Promoter,"[71438800, 71441001]",2201,chr12:71438800-71441001,TSPAN8
chr12,Regulatory_Build,promoter,71685000,71689001,.,.,.,promoter:ENSR00000053935,71689999,71684002,Predicted promoter,Promoter,"[71685000, 71689001]",4001,chr12:71685000-71689001,TMEM19
chr12,Regulatory_Build,promoter,71754000,71757401,.,.,.,promoter:ENSR00000053945,71757999,71753802,Predicted promoter,Promoter,"[71754000, 71757401]",3401,chr12:71754000-71757401,RAB21
chr12,Regulatory_Build,promoter,71838201,71841601,.,.,.,promoter:ENSR00000053951,71847199,71838201,Predicted promoter,Promoter,"[71838201, 71841601]",3400,chr12:71838201-71841601,TBC1D15
chr12,Regulatory_Build,promoter,72269400,72277401,.,.,.,promoter:ENSR00000053967,72277799,72268402,Predicted promoter,Promoter,"[72269400, 72277401]",8001,chr12:72269400-72277401,TRHDE
chr12,Regulatory_Build,promoter,75479600,75484601,.,.,.,promoter:ENSR00000054026,75490399,75469802,Predicted promoter,Promoter,"[75479600, 75484601]",5001,chr12:75479600-75484601,GLIPR1
chr12,Regulatory_Build,promoter,75509400,75512400,.,.,.,promoter:ENSR00000054029,75512400,75507002,Predicted promoter,Promoter,"[75509400, 75512400]",3000,chr12:75509400-75512400,KRR1
chr12,Regulatory_Build,promoter,76026200,76033801,.,.,.,promoter:ENSR00000462931,76036199,76024202,Predicted promoter,Promoter,"[76026200, 76033801]",7601,chr12:76026200-76033801,PHLDA1
chr12,Regulatory_Build,promoter,76346800,76349400,.,.,.,promoter:ENSR00000054181,76349400,76345202,Predicted promoter,Promoter,"[76346800, 76349400]",2600,chr12:76346800-76349400,BBS10
chr12,Regulatory_Build,promoter,76557000,76561601,.,.,.,promoter:ENSR00000054198,76563399,76539602,Predicted promoter,Promoter,"[76557000, 76561601]",4601,chr12:76557000-76561601,OSBPL8
chr12,Regulatory_Build,promoter,76876800,76880801,.,.,.,promoter:ENSR00000054239,76880999,76876002,Predicted promoter,Promoter,"[76876800, 76880801]",4001,chr12:76876800-76880801,CSRP2
chr12,Regulatory_Build,promoter,77062400,77066801,.,.,.,promoter:ENSR00000054259,77066999,77058602,Predicted promoter,Promoter,"[77062400, 77066801]",4401,chr12:77062400-77066801,E2F7
chr12,Regulatory_Build,promoter,77830600,77833800,.,.,.,promoter:ENSR00000463303,77833800,77830402,Predicted promoter,Promoter,"[77830600, 77833800]",3200,chr12:77830600-77833800,NAV3
chr12,Regulatory_Build,promoter,78863000,78866801,.,.,.,promoter:ENSR00000054398,78869199,78862802,Predicted promoter,Promoter,"[78863000, 78866801]",3801,chr12:78863000-78866801,SYT1
chr12,Regulatory_Build,promoter,79044801,79046001,.,.,.,promoter:ENSR00000463509,79046199,79044801,Predicted promoter,Promoter,"[79044801, 79046001]",1200,chr12:79044801-79046001,SYT1
chr12,Regulatory_Build,promoter,79685400,79693201,.,.,.,promoter:ENSR00000054464,79693799,79682402,Predicted promoter,Promoter,"[79685400, 79693201]",7801,chr12:79685400-79693201,PAWR
chr12,Regulatory_Build,promoter,79931200,79937201,.,.,.,promoter:ENSR00000970748,79937999,79923802,Predicted promoter,Promoter,"[79931200, 79937201]",6001,chr12:79931200-79937201,PPP1R12A
chr12,Regulatory_Build,promoter,81077000,81081201,.,.,.,promoter:ENSR00000054594,81081399,81076802,Predicted promoter,Promoter,"[81077000, 81081201]",4201,chr12:81077000-81081201,ACSS3
chr12,Regulatory_Build,promoter,81758000,81760200,.,.,.,promoter:ENSR00000054622,81760200,81757602,Predicted promoter,Promoter,"[81758000, 81760200]",2200,chr12:81758000-81760200,PPFIA2
chr12,Regulatory_Build,promoter,82356600,82360201,.,.,.,promoter:ENSR00000054645,82360799,82355602,Predicted promoter,Promoter,"[82356600, 82360201]",3601,chr12:82356600-82360201,CCDC59
chr12,Regulatory_Build,promoter,82356600,82360201,.,.,.,promoter:ENSR00000054645,82360799,82355602,Predicted promoter,Promoter,"[82356600, 82360201]",3601,chr12:82356600-82360201,METTL25
chr12,Regulatory_Build,promoter,91108601,91112000,.,.,.,promoter:ENSR00000055255,91112000,91108601,Predicted promoter,Promoter,"[91108601, 91112000]",3399,chr12:91108601-91112000,LUM
chr12,Regulatory_Build,promoter,92131000,92148601,.,.,.,promoter:ENSR00000055381,92150399,92121602,Predicted promoter,Promoter,"[92131000, 92148601]",17601,chr12:92131000-92148601,BTG1
chr12,Regulatory_Build,promoter,92926600,92931000,.,.,.,promoter:ENSR00000055503,92931000,92925202,Predicted promoter,Promoter,"[92926600, 92931000]",4400,chr12:92926600-92931000,EEA1
chr12,Regulatory_Build,promoter,93676401,93678601,.,.,.,promoter:ENSR00000055632,93680199,93676401,Predicted promoter,Promoter,"[93676401, 93678601]",2200,chr12:93676401-93678601,CRADD
chr12,Regulatory_Build,promoter,95002200,95004601,.,.,.,promoter:ENSR00000055826,95005599,94996802,Predicted promoter,Promoter,"[95002200, 95004601]",2401,chr12:95002200-95004601,NDUFA12
chr12,Regulatory_Build,promoter,95214600,95220401,.,.,.,promoter:ENSR00000055853,95222799,95211202,Predicted promoter,Promoter,"[95214600, 95220401]",5801,chr12:95214600-95220401,VEZT
chr12,Regulatory_Build,promoter,95787801,95791801,.,.,.,promoter:ENSR00000055937,95792399,95787801,Predicted promoter,Promoter,"[95787801, 95791801]",4000,chr12:95787801-95791801,NTN4
chr12,Regulatory_Build,promoter,96192800,96198401,.,.,.,promoter:ENSR00000055987,96201999,96192202,Predicted promoter,Promoter,"[96192800, 96198401]",5601,chr12:96192800-96198401,ELK3
chr12,Regulatory_Build,promoter,96489200,96490401,.,.,.,promoter:ENSR00000056040,96490799,96484602,Predicted promoter,Promoter,"[96489200, 96490401]",1201,chr12:96489200-96490401,CFAP54
chr12,Regulatory_Build,promoter,98513800,98520201,.,.,.,promoter:ENSR00000056128,98523399,98512802,Predicted promoter,Promoter,"[98513800, 98520201]",6401,chr12:98513800-98520201,TMPO
chr12,Regulatory_Build,promoter,98592400,98596801,.,.,.,promoter:ENSR00000056136,98598747,98592264,Predicted promoter,Promoter,"[98592400, 98596801]",4401,chr12:98592400-98596801,SLC25A3
chr12,Regulatory_Build,promoter,98642600,98647601,.,.,.,promoter:ENSR00000056141,98648599,98635002,Predicted promoter,Promoter,"[98642600, 98647601]",5001,chr12:98642600-98647601,IKBIP
chr12,Regulatory_Build,promoter,99151601,99155401,.,.,.,promoter:ENSR00000467264,99156599,99151601,Predicted promoter,Promoter,"[99151601, 99155401]",3800,chr12:99151601-99155401,ANKS1B
chr12,Regulatory_Build,promoter,99983401,99986001,.,.,.,promoter:ENSR00000056192,99986199,99983401,Predicted promoter,Promoter,"[99983401, 99986001]",2600,chr12:99983401-99986001,ANKS1B
chr12,Regulatory_Build,promoter,100140800,100143601,.,.,.,promoter:ENSR00001193338,100144599,100124202,Predicted promoter,Promoter,"[100140800, 100143601]",2801,chr12:100140800-100143601,UHRF1BP1L
chr12,Regulatory_Build,promoter,100266001,100269801,.,.,.,promoter:ENSR00000056210,100273599,100266001,Predicted promoter,Promoter,"[100266001, 100269801]",3800,chr12:100266001-100269801,SCYL2
chr12,Regulatory_Build,promoter,100473601,100475601,.,.,.,promoter:ENSR00000467455,100475630,100473601,Predicted promoter,Promoter,"[100473601, 100475601]",2000,chr12:100473601-100475601,NR1H4
chr12,Regulatory_Build,promoter,101279201,101281600,.,.,.,promoter:ENSR00000056275,101281600,101279201,Predicted promoter,Promoter,"[101279201, 101281600]",2399,chr12:101279201-101281600,UTP20
chr12,Regulatory_Build,promoter,101406200,101409401,.,.,.,promoter:ENSR00000056278,101409599,101405402,Predicted promoter,Promoter,"[101406200, 101409401]",3201,chr12:101406200-101409401,ARL1
chr12,Regulatory_Build,promoter,102118800,102122001,.,.,.,promoter:ENSR00000056353,102122799,102118602,Predicted promoter,Promoter,"[102118800, 102122001]",3201,chr12:102118800-102122001,NUP37
chr12,Regulatory_Build,promoter,103839200,103842401,.,.,.,promoter:ENSR00000056468,103842799,103838002,Predicted promoter,Promoter,"[103839200, 103842401]",3201,chr12:103839200-103842401,NT5DC3
chr12,Regulatory_Build,promoter,103963800,103967801,.,.,.,promoter:ENSR00000056482,103971799,103963602,Predicted promoter,Promoter,"[103963800, 103967801]",4001,chr12:103963800-103967801,TDG
chr12,Regulatory_Build,promoter,104048401,104050801,.,.,.,promoter:ENSR00000056491,104051199,104048401,Predicted promoter,Promoter,"[104048401, 104050801]",2400,chr12:104048401-104050801,GLT8D2
chr12,Regulatory_Build,promoter,104063400,104066201,.,.,.,promoter:ENSR00000056493,104066799,104063002,Predicted promoter,Promoter,"[104063400, 104066201]",2801,chr12:104063400-104066201,HCFC2
